speaker,item,start,label,duration,tp,f0
PL07,mimoza,21.168073,V1,0.1,21.218073,264.2842
PL07,popada,24.528073,V1,0.0762,24.56619421,259.2725
PL07,mimo,27.708027,V1,0.1,27.75805,242.4599
PL07,sumo,30.59232184,V1,0.1106,30.647621,239.121
PL07,zywo,33.768073,V1,0.09,33.8130615,244.6325
PL07,papaja,37.35805,V1,0.0871,37.40162324,253.5574
PL07,kumaty,40.628027,V1,0.05,40.6530385,289.8103
PL07,bywa,43.85805,V1,0.1088,43.91245087,248.3584
PL07,babochlop,47.248027,V1,0.1,47.29805,264.4398
PL07,rzepa,50.568073,V1,0.0972,50.61668351,218.6664
PL07,nowotw€r,53.748027,V1,0.07,53.7830385,257.3261
PL07,cumowac,57.128073,V1,0.05,57.1530615,301.6341
PL07,kuma,60.65805,V1,0.0843,60.70019072,268.5611
PL07,zimami,64.008073,V1,0.05,64.0330615,278.6059
PL07,popa,66.91665667,V1,0.0826,66.95793634,233.9033
PL07,niebo,69.72945679,V1,0.1086,69.7837534,214.3451
PL07,rzepaku,72.73805,V1,0.0695,72.77282167,259.8127
PL07,nieborak,75.92313797,V1,0.0794,75.9628599,257.607
PL07,nowo,79.228073,V1,0.1,79.278073,217.5927
PL07,zywotnie,82.528027,V1,0.05,82.5530385,248.535
PL07,bywalec,85.548027,V1,0.09,85.5930385,275.7466
PL07,zima,89.19805,V1,0.05,89.2230385,245.2178
PL07,babo,92.328027,V1,0.12,92.38805,198.9797
PL07,papa,95.588027,V1,0.0977,95.63689461,199.3848
PL07,mimoza,98.51805,V1,0.08,98.55805,280.1595
PL07,popada,101.95805,V1,0.0581,101.9871192,269.6508
PL07,mimo,105.368027,V1,0.09,105.4130385,247.9809
PL07,sumo,108.568027,V1,0.0742,108.6051189,272.5752
PL07,zywo,111.848073,V1,0.1,111.898073,252.3253
PL07,papaja,114.708073,V1,0.0856,114.7508559,257.3452
PL07,kumaty,118.11805,V1,0.05,118.1430385,283.7253
PL07,bywa,121.51805,V1,0.11,121.5730385,266.2187
PL07,babochlop,124.69805,V1,0.0848,124.7404736,247.8541
PL07,rzepa,127.948073,V1,0.0901,127.993116,228.2685
PL07,nowotw€r,131.168027,V1,0.07,131.2030385,256.6098
PL07,cumowac,134.53805,V1,0.05,134.5630385,290.5127
PL07,kuma,137.888027,V1,0.0699,137.9230003,272.6313
PL07,zimami,141.05805,V1,0.04,141.07805,264.5733
PL07,popa,144.448027,V1,0.0915,144.4937792,242.1448
PL07,niebo,147.6813298,V1,0.0872,147.7249461,246.541
PL07,rzepaku,150.508027,V1,0.0633,150.5396832,263.4231
PL07,nieborak,153.43805,V1,0.06,153.46805,252.788
PL07,nowo,156.718005,V1,0.0652,156.7506254,241.2299
PL07,zywotnie,158.728027,V1,0.07,158.7630385,243.8921
PL07,bywalec,161.388027,V1,0.07,161.4230385,264.411
PL07,zima,164.208027,V1,0.05,164.2330385,249.0453
PL07,babo,166.61805,V1,0.0871,166.6615793,220.365
PL07,papa,168.828027,V1,0.0993,168.8776687,217.9672
PL07,mimoza,171.268027,V1,0.07,171.3030385,254.0719
PL07,popada,173.748027,V1,0.0463,173.7711922,245.6054
PL07,mimo,176.11805,V1,0.07,176.1530385,239.436
PL07,sumo,178.43805,V1,0.07,178.4730385,270.9938
PL07,zywo,180.928027,V1,0.09,180.9730385,262.2878
PL07,papaja,183.168027,V1,0.0697,183.2028703,215.816
PL07,kumaty,185.8878991,V1,0.0401,185.907963,255.8337
PL07,bywa,188.408027,V1,0.11,188.4630385,287.347
PL07,babochlop,191.07805,V1,0.0777,191.1169061,228.6847
PL07,rzepa,193.59805,V1,0.0677,193.6319176,254.1105
PL07,nowotw€r,195.83805,V1,0.04,195.85805,229.6327
PL07,cumowac,198.308027,V1,0.04,198.32805,235.5782
PL07,kuma,200.968027,V1,0.06,200.99805,283.7597
PL07,zimami,203.788027,V1,0.04,203.80805,239.189
PL07,popa,206.69805,V1,0.0853,206.7406867,256.0853
PL07,niebo,209.548027,V1,0.0524,209.5742476,256.0925
PL07,rzepaku,212.0513298,V1,0.0576,212.0801477,236.4227
PL07,nieborak,214.1261463,V1,0.0619,214.1571097,229.08
PL07,nowo,218.1554987,V1,0.1199,218.215471,199.9332
PL07,zywotnie,220.808073,V1,0.05,220.8330615,244.6208
PL07,bywalec,223.748073,V1,0.08,223.788073,277.4711
PL07,zima,226.808073,V1,0.05,226.8330615,238.4777
PL07,babo,229.488027,V1,0.1,229.53805,193.6204
PL07,papa,232.2284516,V1,0.1013,232.2790775,183.0112
PL07,mimoza,235.108027,V1,0.06,235.13805,257.5585
PL07,popada,238.13805,V1,0.051,238.1635518,260.8788
PL07,mimo,241.11805,V1,0.09,241.1630385,240.6686
PL07,sumo,244.168027,V1,0.0989,244.2174718,245.4097
PL07,zywo,247.028027,V1,0.09,247.0730385,232.1004
PL07,papaja,250.05805,V1,0.0749,250.0955175,235.6107
PL07,kumaty,252.95805,V1,0.0616,252.9888346,253.3961
PL07,bywa,256.548027,V1,0.11,256.6030385,238.9555
PL07,babochlop,259.37805,V1,0.07,259.4130385,229.5022
PL07,rzepa,262.308027,V1,0.0786,262.3473466,200.7356
PL07,nowotw€r,265.23805,V1,0.04,265.25805,244.59
PL07,cumowac,268.468027,V1,0.04,268.48805,254.4781
PL07,kuma,271.368027,V1,0.08,271.40805,234.8367
PL07,zimami,274.248027,V1,0.05,274.2730385,246.0595
PL07,popa,277.2448485,V1,0.081,277.2853493,208.7186
PL07,niebo,280.2282374,V1,0.0998,280.2781552,218.1786
PL07,rzepaku,283.468073,V1,0.0565,283.4963194,242.2837
PL07,nieborak,286.23805,V1,0.06,286.26805,226.114
PL07,nowo,289.188027,V1,0.05,289.2130385,263.6054
PL07,zywotnie,291.468073,V1,0.05,291.4930615,284.2075
PL07,bywalec,293.928073,V1,0.05,293.9530615,272.484
PL07,zima,296.468027,V1,0.05,296.4930385,286.4119
PL07,babo,298.73805,V1,0.08,298.77805,256.1634
PL07,papa,301.27805,V1,0.0753,301.3156867,237.9203
PL07,mimoza,303.63805,V1,0.06,303.66805,262.0623
PL07,popada,306.2485527,V1,0.0389,306.2680242,249.8192
PL07,mimo,308.73805,V1,0.08,308.77805,232.0294
PL07,sumo,311.208073,V1,0.0808,311.2484543,244.8825
PL07,zywo,313.728027,V1,0.08,313.76805,248.3911
PL07,papaja,316.01805,V1,0.0688,316.0524346,249.3148
PL07,kumaty,318.55805,V1,0.04,318.57805,262.5077
PL07,bywa,320.71805,V1,0.09,320.7630385,239.8396
PL07,babochlop,323.39805,V1,0.06,323.42805,230.1233
PL07,rzepa,326.128027,V1,0.0544,326.1552117,211.349
PL07,nowotw€r,328.61805,V1,0.05,328.6430385,253.9784
PL07,cumowac,331.668073,V1,0.04,331.688073,255.4419
PL07,kuma,334.13805,V1,0.07,334.1730385,215.8144
PL07,zimami,336.69805,V1,0.05,336.7230385,242.289
PL07,popa,339.61805,V1,0.0575,339.6468249,204.631
PL07,niebo,342.1894665,V1,0.0498,342.2143901,212.6822
PL07,rzepaku,344.5473103,V1,0.0639,344.5792436,244.0051
PL07,nieborak,346.781886,V1,0.0562,346.809968,252.2859
PL07,nowo,349.208027,V1,0.04,349.22805,231.4617
PL07,zywotnie,351.43805,V1,0.04,351.45805,267.8114
PL07,bywalec,354.07805,V1,0.08,354.11805,284.8279
PL07,zima,356.668073,V1,0.05,356.6930615,250.0374
PL07,babo,359.248073,V1,0.1,359.298073,223.9122
PL07,papa,361.83805,V1,0.0619,361.8689923,228.2052
PL07,mimoza,364.348027,V1,0.07,364.3830385,264.9557
PL07,popada,367.19805,V1,0.0373,367.2166997,257.4143
PL07,mimo,370.168027,V1,0.07,370.2030385,233.3256
PL07,sumo,372.65805,V1,0.0731,372.6946135,244.8218
PL07,zywo,375.55805,V1,0.09,375.6030385,247.1338
PL07,papaja,378.1205589,V1,0.0545,378.1478191,235.6554
PL07,kumaty,380.828073,V1,0.04,380.848073,262.8482
PL07,bywa,383.608027,V1,0.08,383.64805,235.9608
PL07,babochlop,386.11805,V1,0.05,386.1430385,248.4256
PL07,rzepa,388.868073,V1,0.06,388.898073,220.3482
PL07,nowotw€r,391.388027,V1,0.05,391.4130385,239.5686
PL07,cumowac,394.068073,V1,0.0338,394.0849518,277.4214
PL07,kuma,396.73805,V1,0.05,396.7630385,256.4479
PL07,zimami,399.008027,V1,0.05,399.0330385,250.6436
PL07,popa,402.048073,V1,0.06,402.078073,219.3784
PL07,niebo,404.81805,V1,0.06,404.84805,213.4511
PL07,rzepaku,407.21805,V1,0.0438,407.2399403,258.4724
PL07,nieborak,409.888073,V1,0.06,409.918073,252.4891
PL08,niebo,1.776386593,V1,0.1089,1.830849617,173.1285
PL08,nowo,6.399955,V1,0.13,6.464966,259.0945
PL08,zywo,10.909977,V1,0.11,10.964966,279.625
PL08,kumaty,14.689977,V1,0.0557,14.71781969,265.0026
PL08,mimoza,18.969977,V1,0.08,19.009977,281.4518
PL08,babochlop,23.309977,V1,0.0794,23.34967123,237.0561
PL08,nieborak,27.60056789,V1,0.0643,27.63270108,281.8088
PL08,sumo,31.619955,V1,0.1094,31.67466023,272.1389
PL08,kuma,35.84,V1,0.08,35.88,272.9706
PL08,papaja,39.519955,V1,0.0778,39.55886595,222.835
PL08,papa,43.489977,V1,0.1177,43.54884287,223.1685
PL08,zima,47.639955,V1,0.0577,47.66882062,193.3811
PL08,bywalec,51.599955,V1,0.1,51.6499775,266.9753
PL08,babo,56.129977,V1,0.13,56.194966,211.3256
PL08,rzepa,60.449977,V1,0.0924,60.49617271,185.5506
PL08,nowotw€r,64.32,V1,0.09,64.3649885,256.8672
PL08,mimo,68.679955,V1,0.1,68.7299775,210.3056
PL08,bywa,72.979955,V1,0.15,73.054966,177.5035
PL08,zywotnie,77.0168843,V1,0.0931,77.06343065,273.4342
PL08,rzepaku,81.55496693,V1,0.0762,81.59309104,248.162
PL08,popa,85.749977,V1,0.1088,85.80435525,206.0191
PL08,cumowac,89.799955,V1,0.0672,89.83357097,281.9156
PL08,zimami,94.4,V1,0.0978,94.44888661,251.4346
PL08,popada,98.24113536,V1,0.0708,98.27653633,293.1165
PL08,niebo,102.3655984,V1,0.0784,102.4048118,180.8345
PL08,nowo,106.219955,V1,0.13,106.284966,177.7581
PL08,zywo,110.24,V1,0.09,110.2849885,191.6375
PL08,kumaty,114.389977,V1,0.0785,114.4292249,272.1626
PL08,mimoza,118.839955,V1,0.11,118.894966,269.3297
PL08,babochlop,123.1701521,V1,0.0998,123.2200645,236.0721
PL08,nieborak,127.4679316,V1,0.0708,127.5033325,247.8687
PL08,sumo,132.14,V1,0.1,132.19,200.5415
PL08,kuma,136.189977,V1,0.0866,136.233266,180.8165
PL08,papaja,140.081332,V1,0.0773,140.1200008,277.4971
PL08,papa,144.129977,V1,0.1077,144.1838106,180.1706
PL08,zima,148.4,V1,0.08,148.44,190.24
PL08,bywalec,152.689977,V1,0.09,152.734966,241.0628
PL08,babo,157.14,V1,0.13,157.2049885,172.9795
PL08,rzepa,160.799955,V1,0.0797,160.8398115,156.881
PL08,nowotw€r,165.219955,V1,0.09,165.264966,237.906
PL08,mimo,169.399955,V1,0.08,169.4399775,183.2486
PL08,bywa,173.049977,V1,0.11,173.104966,178.884
PL08,zywotnie,177.199955,V1,0.13,177.264966,248.0881
PL08,rzepaku,181.5727239,V1,0.0937,181.6195621,246.5458
PL08,popa,185.549977,V1,0.0865,185.593234,174.8171
PL08,cumowac,190.12,V1,0.0713,190.1556529,280.3589
PL08,zimami,194.34,V1,0.1,194.39,246.4639
PL08,popada,197.9818861,V1,0.073,198.0183764,272.9165
PL08,niebo,202.038586,V1,0.0588,202.0679961,178.4463
PL08,nowo,204.599955,V1,0.08,204.6399775,170.6374
PL08,zywo,207.979955,V1,0.11,208.034966,223.4476
PL08,kumaty,210.889977,V1,0.0543,210.9171447,243.9637
PL08,mimoza,214.1810088,V1,0.0627,214.212361,218.5033
PL08,babochlop,217.32,V1,0.06,217.35,214.8441
PL08,nieborak,220.7536881,V1,0.0562,220.7817969,224.3938
PL08,sumo,224.04,V1,0.08,224.08,230.9798
PL08,kuma,227.1,V1,0.05,227.1249885,262.9454
PL08,papaja,230.199955,V1,0.0698,230.2348576,240.2096
PL08,papa,233.54,V1,0.1153,233.5976677,190.3082
PL08,zima,236.979955,V1,0.07,237.014966,223.2546
PL08,bywalec,240.559955,V1,0.09,240.604966,237.9454
PL08,babo,243.9446237,V1,0.1146,244.0019225,182.4382
PL08,rzepa,247.4512558,V1,0.1081,247.5053113,245.1591
PL08,nowotw€r,250.849977,V1,0.06,250.879977,216.535
PL08,mimo,254.509977,V1,0.08,254.549977,219.3881
PL08,bywa,257.609977,V1,0.11,257.664966,252.0626
PL08,zywotnie,261.0782841,V1,0.0617,261.109142,247.0272
PL08,rzepaku,264.519955,V1,0.0612,264.5505332,229.9722
PL08,popa,267.639955,V1,0.106,267.692966,185.4703
PL08,cumowac,271.149977,V1,0.0459,271.1729147,264.507
PL08,zimami,274.939955,V1,0.08,274.9799775,226.4657
PL08,popada,278.239955,V1,0.072,278.2759387,226.8882
PL08,niebo,282.1788241,V1,0.0712,282.2144006,169.369
PL08,nowo,285.2246462,V1,0.0953,285.2723006,175.439
PL08,zywo,288.479955,V1,0.08,288.5199775,182.4482
PL08,kumaty,292.1046237,V1,0.0432,292.1262459,250.3636
PL08,mimoza,295.569977,V1,0.07,295.604966,214.8349
PL08,babochlop,298.789977,V1,0.0751,298.8275091,237.3606
PL08,nieborak,302.309977,V1,0.0417,302.3308142,235.3348
PL08,sumo,305.659955,V1,0.08,305.6999775,204.7832
PL08,kuma,309.649977,V1,0.06,309.679977,205.7119
PL08,papaja,313.18,V1,0.0696,313.2148181,227.2678
PL08,papa,316.679955,V1,0.1085,316.7341821,206.0548
PL08,zima,320.059955,V1,0.0601,320.0899926,176.5284
PL08,bywalec,323.099955,V1,0.07,323.134966,233.0109
PL08,babo,326.5,V1,0.1151,326.5575327,185.6672
PL08,rzepa,330.0451637,V1,0.1049,330.0975975,197.1704
PL08,nowotw€r,333.18,V1,0.05,333.2049885,216.8629
PL08,mimo,336.8008393,V1,0.0691,336.8354081,190.3298
PL08,bywa,339.989977,V1,0.11,340.044966,169.9634
PL08,zywotnie,343.439955,V1,0.05,343.464966,240.2141
PL08,rzepaku,347.1840826,V1,0.0584,347.2132726,231.0672
PL08,popa,350.609977,V1,0.1018,350.660888,183.4278
PL08,cumowac,354.2412574,V1,0.0487,354.2656172,219.0681
PL08,zimami,357.44,V1,0.05,357.4649885,226.8548
PL08,popada,360.369977,V1,0.077,360.4084552,236.758
PL08,niebo,363.969977,V1,0.0298,363.9848681,220.3409
PL08,nowo,366.5354442,V1,0.0822,366.5765263,179.1982
PL08,zywo,368.939955,V1,0.06,368.9699775,194.4527
PL08,kumaty,371.239955,V1,0.0428,371.2613438,211.7359
PL08,mimoza,373.879955,V1,0.05,373.904966,200.5559
PL08,babochlop,376.549977,V1,0.07,376.584966,214.3887
PL08,nieborak,379.309977,V1,0.037,379.3284547,206.8994
PL08,sumo,382.24,V1,0.06,382.27,202.3594
PL08,kuma,384.959955,V1,0.05,384.984966,203.1416
PL08,papaja,387.86,V1,0.0632,387.891586,230.2185
PL08,papa,391.229977,V1,0.0947,391.2773126,183.5219
PL08,zima,394.66,V1,0.06,394.69,194.0727
PL08,bywalec,397.6670559,V1,0.0649,397.6994892,212.6384
PL08,babo,400.8038126,V1,0.1062,400.8568948,159.5769
PL08,rzepa,403.7001747,V1,0.0598,403.7300649,167.7838
PL08,nowotw€r,406.569977,V1,0.04,406.589977,206.2762
PL08,mimo,409.669977,V1,0.07,409.704966,182.627
PL08,bywa,412.509977,V1,0.0728,412.5463548,172.7906
PL08,zywotnie,415.329977,V1,0.04,415.349977,224.775
PL08,rzepaku,418.399955,V1,0.0474,418.423641,212.5325
PL08,popa,421.1,V1,0.0737,421.1368566,191.8057
PL08,cumowac,423.789977,V1,0.05,423.814966,239.5843
PL08,zimami,426.679955,V1,0.07,426.714966,223.6813
PL08,popada,429.479955,V1,0.0579,429.5089115,240.7162
PL08,niebo,432.3161433,V1,0.0538,432.3430602,119.6448
PL08,nowo,434.529977,V1,0.07,434.564966,158.6419
PL08,zywo,436.96,V1,0.0626,436.9913048,177.505
PL08,kumaty,439.1670559,V1,0.0429,439.1885165,218.2799
PL08,mimoza,441.72,V1,0.05,441.7449885,220.4176
PL08,babochlop,444.4001752,V1,0.0698,444.4350761,221.3375
PL08,nieborak,447.069977,V1,0.0437,447.0918331,220.2328
PL08,sumo,449.749977,V1,0.06,449.779977,205.7618
PL08,kuma,452.32,V1,0.05,452.3449885,158.247
PL08,papaja,455.069977,V1,0.0748,455.1073741,238.9184
PL08,papa,457.987866,V1,0.0995,458.037597,192.1285
PL08,zima,460.949977,V1,0.04,460.969977,189.1274
PL08,bywalec,463.739955,V1,0.07,463.774966,228.9172
PL08,babo,466.449977,V1,0.1,466.499977,178.8977
PL08,rzepa,469.48,V1,0.0737,469.5168453,146.4708
PL08,nowotw€r,472.309977,V1,0.05,472.334966,234.7536
PL08,mimo,475.249977,V1,0.08,475.289977,181.7194
PL08,bywa,478.029977,V1,0.09,478.074966,185.5817
PL08,zywotnie,480.679955,V1,0.08,480.7199775,223.3895
PL08,rzepaku,483.489977,V1,0.0519,483.5159492,240.4803
PL08,popa,487.689977,V1,0.1045,487.7422391,147.2499
PL08,cumowac,490.439955,V1,0.05,490.464966,240.592
PL08,zimami,493.16,V1,0.05,493.1849885,227.758
PL08,popada,495.54,V1,0.071,495.5755049,243.6366
PL09,zywo,1.508932078,V1,0.1211,1.569475885,215.1291
PL09,babochlop,4.52,V1,0.08,4.56,218.2619
PL09,babo,8.159955,V1,0.15,8.234966,197.6513
PL09,sumo,11.719955,V1,0.11,11.774966,230.517
PL09,kuma,15.319955,V1,0.13,15.384966,225.4045
PL09,nowotw€r,19.079955,V1,0.07,19.114966,220.5955
PL09,mimo,23.049977,V1,0.13,23.114966,215.4084
PL09,drzewo,27.05375403,V1,0.1057,27.10660974,207.1612
PL09,rzepaku,30.98107476,V1,0.0846,31.02335933,231.9767
PL09,kumaty,35,V1,0.0691,35.0345627,240.6069
PL09,papa,38.97954478,V1,0.1288,39.04393263,207.8992
PL09,popada,43.52455628,V1,0.0653,43.55723071,237.8205
PL09,bywalec,47.36,V1,0.11,47.4149885,224.5232
PL09,papaja,51.369977,V1,0.0872,51.41358002,228.4265
PL09,rzepa,55.519955,V1,0.1041,55.57199587,204.6869
PL09,drzeworyt,59.44263425,V1,0.0884,59.48684084,228.7535
PL09,mimoza,63.58,V1,0.09,63.6249885,231.5129
PL09,zywotnie,67.599955,V1,0.08,67.6399775,238.2996
PL09,zimami,71.889977,V1,0.06,71.919977,241.6227
PL09,bywa,75.849977,V1,0.16,75.929977,212.2171
PL09,nowo,80.079955,V1,0.13,80.144966,205.753
PL09,popa,84.16874253,V1,0.1134,84.22544229,220.4235
PL09,cumowac,88.619955,V1,0.06,88.6499775,263.6657
PL09,zima,92.919955,V1,0.07,92.954966,208.9817
PL09,zywo,100.16,V1,0.11,100.2149885,210.124
PL09,babochlop,103.229977,V1,0.08,103.269977,212.2227
PL09,babo,106.86,V1,0.13,106.9249885,194.1484
PL09,sumo,110.369977,V1,0.1154,110.4276726,238.046
PL09,kuma,114.069977,V1,0.0888,114.1143734,217.9084
PL09,nowotw€r,117.64,V1,0.07,117.6749885,232.6116
PL09,mimo,121.409977,V1,0.13,121.474966,206.3687
PL09,drzewo,125.0315466,V1,0.148,125.1055446,206.1989
PL09,rzepaku,128.6453682,V1,0.0692,128.6799646,219.4701
PL09,kumaty,132.069977,V1,0.083,132.1114617,243.095
PL09,papa,135.399955,V1,0.1237,135.4618283,210.9042
PL09,popada,138.8335834,V1,0.0653,138.8662578,234.9465
PL09,bywalec,142.729977,V1,0.09,142.774966,225.5759
PL09,papaja,146.419955,V1,0.0788,146.4593624,235.7794
PL09,rzepa,150.519955,V1,0.0841,150.5620095,204.1327
PL09,drzeworyt,154.5917773,V1,0.0942,154.638867,235.2025
PL09,mimoza,158.159955,V1,0.08,158.1999775,222.3367
PL09,zywotnie,162.419955,V1,0.1,162.4699775,242.3565
PL09,zimami,166.699955,V1,0.07,166.734966,256.3135
PL09,bywa,170.599955,V1,0.12,170.6599775,206.4111
PL09,nowo,174.38,V1,0.12,174.44,200.7947
PL09,popa,177.9566237,V1,0.0999,178.0065823,215.2363
PL09,cumowac,181.64,V1,0.08,181.68,257.6051
PL09,zima,185.489977,V1,0.06,185.519977,196.461
PL09,zywo,189.309977,V1,0.08,189.349977,242.1276
PL09,babochlop,191.868969,V1,0.051,191.894462,220.2969
PL09,babo,195.169977,V1,0.08,195.209977,214.9445
PL09,sumo,197.9450487,V1,0.076,197.983031,235.7444
PL09,kuma,200.6996877,V1,0.0703,200.7348323,246.002
PL09,nowotw€r,203.1317578,V1,0.0582,203.1608674,216.1549
PL09,mimo,206.189977,V1,0.09,206.234966,222.8442
PL09,drzewo,208.7012656,V1,0.0869,208.7447299,219.8407
PL09,rzepaku,211.2653608,V1,0.0619,211.2962949,212.4135
PL09,kumaty,213.8761935,V1,0.0638,213.9080967,223.752
PL09,papa,216.6276447,V1,0.0762,216.6657334,210.66
PL09,popada,219.0093695,V1,0.0461,219.0323998,223.9335
PL09,bywalec,221.5999516,V1,0.0585,221.6291824,223.7433
PL09,papaja,224.0470153,V1,0.0452,224.0696028,222.7103
PL09,rzepa,226.8747067,V1,0.0514,226.9003944,231.0474
PL09,drzeworyt,229.6055936,V1,0.0558,229.6334958,210.3339
PL09,mimoza,232.44,V1,0.08,232.48,211.6291
PL09,zywotnie,235.039955,V1,0.04,235.0599775,206.591
PL09,zimami,238.209977,V1,0.05,238.234966,216.2114
PL09,bywa,240.849977,V1,0.07,240.884966,224.0564
PL09,nowo,243.349977,V1,0.1,243.399977,210.1834
PL09,popa,246.150954,V1,0.0487,246.175313,218.9933
PL09,cumowac,248.699955,V1,0.0426,248.7212591,229.4445
PL09,zima,251.329977,V1,0.04,251.349977,239.5258
PL09,zywo,254.4416547,V1,0.0583,254.4708273,249.5156
PL09,babochlop,256.6111879,V1,0.0488,256.6355939,206.1106
PL09,babo,259.199955,V1,0.09,259.244966,217.9066
PL09,sumo,261.8291126,V1,0.0744,261.8663155,221.9117
PL09,kuma,264.4272243,V1,0.0416,264.4480402,239.9447
PL09,nowotw€r,266.8879011,V1,0.0602,266.9180177,198.9133
PL09,mimo,269.939955,V1,0.06,269.9699775,209.8858
PL09,drzewo,272.659299,V1,0.0523,272.6854296,202.5862
PL09,rzepaku,275.2087401,V1,0.0567,275.2370851,203.7132
PL09,kumaty,277.7827255,V1,0.0473,277.8063513,225.7121
PL09,papa,280.6333081,V1,0.0629,280.6647534,235.1724
PL09,popada,283.0184832,V1,0.0469,283.0419565,214.0539
PL09,bywalec,285.899955,V1,0.06,285.9299775,207.84
PL09,papaja,288.9529594,V1,0.0496,288.9777614,224.072
PL09,rzepa,291.66,V1,0.0485,291.6842303,207.3295
PL09,drzeworyt,294.1759898,V1,0.0328,294.1923768,204.2958
PL09,mimoza,296.629977,V1,0.05,296.654966,211.095
PL09,zywotnie,299.479955,V1,0.06,299.5099775,204.0586
PL09,zimami,302.12,V1,0.05,302.1449885,219.4775
PL09,bywa,304.749977,V1,0.07,304.784966,214.491
PL09,nowo,307.66,V1,0.1,307.71,202.7758
PL09,popa,310.4759898,V1,0.044,310.4979949,216.8636
PL09,cumowac,313.409977,V1,0.04,313.429977,240.7675
PL09,zima,316.059955,V1,0.06,316.0899775,212.912
PL09,zywo,318.449977,V1,0.05,318.474966,237.2088
PL09,babochlop,320.189977,V1,0.04,320.209977,221.8311
PL09,babo,322.299955,V1,0.06,322.3299775,235.2287
PL09,sumo,324.4338677,V1,0.0561,324.4619224,248.0812
PL09,kuma,326.539955,V1,0.05,326.564966,272.8431
PL09,nowotw€r,328.569977,V1,0.04,328.589977,209.1645
PL09,mimo,330.74,V1,0.05,330.7649885,230.4796
PL09,drzewo,332.8024692,V1,0.0443,332.8246137,232.6192
PL09,rzepaku,335.0014199,V1,0.0486,335.0256985,213.6594
PL09,kumaty,337.309765,V1,0.0302,337.3248825,232.5298
PL09,papa,339.6000457,V1,0.0469,339.6235189,224.7653
PL09,popada,341.829977,V1,0.0434,341.8516894,230.6217
PL09,bywalec,343.959955,V1,0.08,343.9999775,222.0903
PL09,papaja,346.049977,V1,0.04,346.069977,249.3189
PL09,rzepa,348.12,V1,0.033,348.1365146,239.691
PL09,drzeworyt,350.1620961,V1,0.0523,350.1882267,215.0588
PL09,mimoza,352.379955,V1,0.03,352.394966,213.1042
PL09,zywotnie,354.439955,V1,0.03,354.454966,208.7976
PL09,zimami,356.489977,V1,0.03,356.504966,216.8518
PL09,bywa,358.379955,V1,0.05,358.404966,227.739
PL09,nowo,360.309977,V1,0.05,360.334966,225.5613
PL09,popa,362.199955,V1,0.06,362.2299775,252.078
PL09,cumowac,364.1670851,V1,0.0429,364.1885311,235.3194
PL09,zima,366.309977,V1,0.03,366.324966,232.7126
PL09,zywo,368.399955,V1,0.05,368.424966,219.5383
PL09,babochlop,370.1489267,V1,0.0407,370.1692997,221.2281
PL09,babo,372.239955,V1,0.06,372.2699775,220.1237
PL09,sumo,374.2826562,V1,0.0473,374.3063166,243.9122
PL09,kuma,376.359955,V1,0.04,376.3799775,243.9374
PL09,nowotw€r,378.249977,V1,0.04,378.269977,215.6178
PL09,mimo,380.369977,V1,0.08,380.409977,236.5541
PL09,drzewo,382.5033324,V1,0.0514,382.5290201,235.0567
PL09,rzepaku,384.4304644,V1,0.0531,384.4570378,221.7357
PL09,kumaty,386.48,V1,0.03,386.4949885,229.1533
PL09,papa,388.6441939,V1,0.0514,388.6698816,239.6332
PL09,popada,390.4870846,V1,0.0434,390.5087863,224.4145
PL09,bywalec,392.66,V1,0.0478,392.6839156,215.0058
PL09,papaja,394.659955,V1,0.06,394.6899775,233.9149
PL09,rzepa,396.611433,V1,0.031,396.6269342,221.9457
PL09,drzeworyt,398.5594856,V1,0.0664,398.5927025,213.056
PL09,mimoza,400.469977,V1,0.0546,400.4972841,219.016
PL09,zywotnie,402.439955,V1,0.05,402.464966,203.7889
PL09,zimami,404.689977,V1,0.03,404.704966,207.8807
PL09,bywa,407.029977,V1,0.05,407.054966,228.0181
PL09,nowo,409.22,V1,0.05,409.2449885,231.3072
PL09,popa,411.2441714,V1,0.054,411.2711878,239.8327
PL09,cumowac,413.18,V1,0.0543,413.207144,226.4528
PL09,zima,415.429977,V1,0.05,415.454966,218.3762
PL10,bywa,0.6,V1,0.1257,0.66286235,243.909
PL10,kumaty,4.049977,V1,0.0478,4.073856537,241.7962
PL10,mimo,7.52,V1,0.11,7.5749885,232.4204
PL10,drzeworyt,11.07614767,V1,0.1012,11.12676101,237.4742
PL10,cumowac,14.62,V1,0.05,14.6449885,273.4598
PL10,rzepaku,17.639955,V1,0.0691,17.67448094,236.5656
PL10,papa,20.909977,V1,0.1326,20.97626571,270.8148
PL10,zywotnie,24.239955,V1,0.07,24.274966,227.3738
PL10,kuma,27.689977,V1,0.09,27.734966,293.1671
PL10,bywalec,30.679955,V1,0.08,30.7199775,218.3598
PL10,zima,34.139955,V1,0.05,34.164966,227.8613
PL10,popada,37.06876504,V1,0.0653,37.10143947,253.0258
PL10,mimoza,40.429977,V1,0.08,40.469977,231.1249
PL10,zimami,43.789977,V1,0.05,43.814966,222.2647
PL10,babo,46.829977,V1,0.1304,46.8951643,223.2068
PL10,babochlop,50.529977,V1,0.0759,50.56794818,227.8965
PL10,nowo,53.859955,V1,0.1,53.9099775,222.7035
PL10,zywo,57.139955,V1,0.12,57.1999775,238.3426
