speaker,item,start,label,duration,tp,f1,f2,f3
PL06,mimo,355.467438,V1,0.0700,7,344.11,2850.15,3765.19
PL06,mimo,355.467438,V1,0.0700,8,331.32,2413.94,3270.92
PL06,mimo,355.467438,V1,0.0700,9,334.00,1727.89,2673.96
PL06,mimo,355.467438,V1,0.0700,10,424.20,2214.96,3701.47
PL06,mimoza,397.29746,V1,0.0431,0,595.69,2407.17,4032.52
PL06,mimoza,397.29746,V1,0.0431,1,592.37,2418.83,4002.83
PL06,mimoza,397.29746,V1,0.0431,2,590.45,2424.63,3976.19
PL06,mimoza,397.29746,V1,0.0431,3,590.06,2429.16,3966.49
PL06,mimoza,397.29746,V1,0.0431,4,590.07,2430.15,3968.33
PL06,mimoza,397.29746,V1,0.0431,5,584.53,2411.70,3960.05
PL06,mimoza,397.29746,V1,0.0431,6,582.23,2383.03,3946.42
PL06,mimoza,397.29746,V1,0.0431,7,581.71,2346.93,3934.00
PL06,mimoza,397.29746,V1,0.0431,8,581.76,2302.40,3935.91
PL06,mimoza,397.29746,V1,0.0431,9,574.33,2271.93,3928.08
PL06,mimoza,397.29746,V1,0.0431,10,558.71,2270.19,3927.20
PL06,zimami,406.45746,V1,0.0300,0,2135.93,3162.40,3954.02
PL06,zimami,406.45746,V1,0.0300,1,2134.11,3148.62,3943.43
PL06,zimami,406.45746,V1,0.0300,2,2135.96,3140.32,3933.79
PL06,zimami,406.45746,V1,0.0300,3,2192.96,3382.45,4071.24
PL06,zimami,406.45746,V1,0.0300,4,2267.55,3704.49,4255.64
PL06,zimami,406.45746,V1,0.0300,5,1652.79,3272.58,4224.94
PL06,zimami,406.45746,V1,0.0300,6,703.42,2474.68,4089.82
PL06,zimami,406.45746,V1,0.0300,7,329.30,2138.74,4067.23
PL06,zimami,406.45746,V1,0.0300,8,357.66,2126.02,4123.37
PL06,zimami,406.45746,V1,0.0300,9,379.51,2234.47,4164.38
PL06,zimami,406.45746,V1,0.0300,10,394.94,2462.42,4190.47
PL06,zima,411.647438,V1,0.0600,0,1929.15,3358.06,4297.63
PL06,zima,411.647438,V1,0.0600,1,1949.74,3334.74,4274.21
PL06,zima,411.647438,V1,0.0600,2,2137.10,3297.50,4271.91
PL06,zima,411.647438,V1,0.0600,3,2142.03,3442.02,4253.72
PL06,zima,411.647438,V1,0.0600,4,323.45,2601.76,4030.24
PL06,zima,411.647438,V1,0.0600,5,348.13,2581.95,3963.42
PL06,zima,411.647438,V1,0.0600,6,366.63,2565.11,3801.13
PL06,zima,411.647438,V1,0.0600,7,373.83,2529.90,3728.71
PL06,zima,411.647438,V1,0.0600,8,377.14,2450.55,3945.51
PL06,zima,411.647438,V1,0.0600,9,391.99,2331.39,4086.52
PL06,zima,411.647438,V1,0.0600,10,488.36,2269.07,3967.91
PL06,mimo,417.197415,V1,0.0600,0,531.90,2691.41,3907.89
PL06,mimo,417.197415,V1,0.0600,1,515.21,2734.05,3771.65
PL06,mimo,417.197415,V1,0.0600,2,471.88,2769.82,3925.67
PL06,mimo,417.197415,V1,0.0600,3,433.13,2784.43,4074.55
PL06,mimo,417.197415,V1,0.0600,4,421.83,2789.87,4036.41
PL06,mimo,417.197415,V1,0.0600,5,406.92,2780.77,4045.88
PL06,mimo,417.197415,V1,0.0600,6,376.53,2755.17,4135.43
PL06,mimo,417.197415,V1,0.0600,7,363.68,2704.94,4283.96
PL06,mimo,417.197415,V1,0.0600,8,373.91,2559.72,3939.89
PL06,mimo,417.197415,V1,0.0600,9,416.99,2412.06,4388.20
PL06,mimo,417.197415,V1,0.0600,10,451.32,2540.36,4898.27
PL07,zima,11.028027,V1,0.0500,0,345.45,2671.57,3652.60
PL07,zima,11.028027,V1,0.0500,1,372.99,2680.66,3574.58
PL07,zima,11.028027,V1,0.0500,2,389.10,2692.32,3587.01
PL07,zima,11.028027,V1,0.0500,3,406.02,2654.32,3456.73
PL07,zima,11.028027,V1,0.0500,4,424.11,2572.33,3257.71
PL07,zima,11.028027,V1,0.0500,5,440.32,2474.56,3143.11
PL07,zima,11.028027,V1,0.0500,6,449.11,2420.31,3249.64
PL07,zima,11.028027,V1,0.0500,7,451.61,2355.81,3535.10
PL07,zima,11.028027,V1,0.0500,8,445.90,2285.18,3676.06
PL07,zima,11.028027,V1,0.0500,9,432.85,2266.06,3750.33
PL07,zima,11.028027,V1,0.0500,10,416.77,2333.64,3886.48
PL07,mimoza,21.168073,V1,0.1000,0,335.05,2209.66,3795.57
PL07,mimoza,21.168073,V1,0.1000,1,339.29,2155.03,2852.70
PL07,mimoza,21.168073,V1,0.1000,2,353.65,2790.30,3698.72
PL07,mimoza,21.168073,V1,0.1000,3,362.55,2284.94,3967.63
PL07,mimoza,21.168073,V1,0.1000,4,372.31,2250.39,4030.84
PL07,mimoza,21.168073,V1,0.1000,5,387.84,2327.47,3925.85
PL07,mimoza,21.168073,V1,0.1000,6,409.00,2574.92,3681.31
PL07,mimoza,21.168073,V1,0.1000,7,428.71,2714.84,3571.03
PL07,mimoza,21.168073,V1,0.1000,8,442.61,2575.24,2755.67
PL07,mimoza,21.168073,V1,0.1000,9,444.85,1927.54,2717.56
PL07,mimoza,21.168073,V1,0.1000,10,404.79,1246.47,2807.36
PL07,mimo,27.708027,V1,0.1000,0,772.60,2580.69,4453.83
PL07,mimo,27.708027,V1,0.1000,1,565.27,2789.53,4046.39
PL07,mimo,27.708027,V1,0.1000,2,441.67,2730.68,3642.75
PL07,mimo,27.708027,V1,0.1000,3,420.62,2488.28,3621.26
PL07,mimo,27.708027,V1,0.1000,4,411.40,2388.55,3424.39
PL07,mimo,27.708027,V1,0.1000,5,413.05,2445.89,3436.51
PL07,mimo,27.708027,V1,0.1000,6,417.33,2437.12,3632.00
PL07,mimo,27.708027,V1,0.1000,7,421.88,2730.82,3599.37
PL07,mimo,27.708027,V1,0.1000,8,421.83,2651.01,3567.94
PL07,mimo,27.708027,V1,0.1000,9,433.00,2389.02,3105.63
PL07,mimo,27.708027,V1,0.1000,10,516.90,2641.20,4039.38
PL07,zimami,64.008073,V1,0.0500,0,181.63,2731.53,3482.10
PL07,zimami,64.008073,V1,0.0500,1,236.39,2676.78,3526.59
PL07,zimami,64.008073,V1,0.0500,2,273.72,2614.69,3570.27
PL07,zimami,64.008073,V1,0.0500,3,310.00,2595.82,3608.43
PL07,zimami,64.008073,V1,0.0500,4,360.14,2643.31,3634.42
PL07,zimami,64.008073,V1,0.0500,5,395.26,2606.23,3599.00
PL07,zimami,64.008073,V1,0.0500,6,413.49,2452.84,3319.57
PL07,zimami,64.008073,V1,0.0500,7,429.47,2329.79,3211.94
PL07,zimami,64.008073,V1,0.0500,8,441.10,2245.20,3375.92
PL07,zimami,64.008073,V1,0.0500,9,443.41,2168.40,3737.37
PL07,zimami,64.008073,V1,0.0500,10,435.22,2041.37,3730.77
PL07,zima,89.19805,V1,0.0500,0,220.26,2694.73,3603.97
PL07,zima,89.19805,V1,0.0500,1,338.57,2630.72,3460.38
PL07,zima,89.19805,V1,0.0500,2,365.53,2655.02,3399.01
PL07,zima,89.19805,V1,0.0500,3,360.15,2747.97,3388.50
PL07,zima,89.19805,V1,0.0500,4,367.86,2760.36,3378.40
PL07,zima,89.19805,V1,0.0500,5,386.24,2718.97,3313.47
PL07,zima,89.19805,V1,0.0500,6,402.84,2676.45,3162.97
PL07,zima,89.19805,V1,0.0500,7,417.84,2563.85,3034.53
PL07,zima,89.19805,V1,0.0500,8,430.07,2518.40,2994.32
PL07,zima,89.19805,V1,0.0500,9,439.71,2526.62,3299.12
PL07,zima,89.19805,V1,0.0500,10,444.93,2501.28,3662.67
PL07,mimoza,98.51805,V1,0.0800,0,375.21,1819.04,2933.48
PL07,mimoza,98.51805,V1,0.0800,1,419.52,2567.94,3680.86
PL07,mimoza,98.51805,V1,0.0800,2,435.31,2834.19,3832.84
PL07,mimoza,98.51805,V1,0.0800,3,424.06,2930.00,3911.03
PL07,mimoza,98.51805,V1,0.0800,4,422.32,2938.30,3967.46
PL07,mimoza,98.51805,V1,0.0800,5,427.20,2861.26,3141.26
PL07,mimoza,98.51805,V1,0.0800,6,442.78,2989.35,3456.22
PL07,mimoza,98.51805,V1,0.0800,7,457.61,2851.90,3821.11
PL07,mimoza,98.51805,V1,0.0800,8,464.98,2659.57,3446.77
PL07,mimoza,98.51805,V1,0.0800,9,477.90,2353.24,3375.63
PL07,mimoza,98.51805,V1,0.0800,10,474.68,2003.02,3643.53
PL07,mimo,105.368027,V1,0.0900,0,393.28,1861.65,2743.25
PL07,mimo,105.368027,V1,0.0900,1,403.13,2565.57,2848.54
PL07,mimo,105.368027,V1,0.0900,2,410.21,2972.79,3150.23
PL07,mimo,105.368027,V1,0.0900,3,418.34,2921.31,3910.88
PL07,mimo,105.368027,V1,0.0900,4,431.05,2928.11,4106.37
PL07,mimo,105.368027,V1,0.0900,5,439.16,2997.53,3718.01
PL07,mimo,105.368027,V1,0.0900,6,447.23,2958.64,4205.45
PL07,mimo,105.368027,V1,0.0900,7,449.79,2684.25,3368.29
PL07,mimo,105.368027,V1,0.0900,8,449.85,2669.79,2813.09
PL07,mimo,105.368027,V1,0.0900,9,475.76,2012.19,3469.92
PL07,mimo,105.368027,V1,0.0900,10,457.12,693.43,2759.28
PL07,zimami,141.05805,V1,0.0400,0,296.48,2654.69,3704.15
PL07,zimami,141.05805,V1,0.0400,1,320.52,2663.18,3690.11
PL07,zimami,141.05805,V1,0.0400,2,340.13,2673.48,3671.13
PL07,zimami,141.05805,V1,0.0400,3,351.07,2653.53,3626.54
PL07,zimami,141.05805,V1,0.0400,4,369.70,2635.92,3694.39
PL07,zimami,141.05805,V1,0.0400,5,392.18,2622.61,3751.06
PL07,zimami,141.05805,V1,0.0400,6,418.45,2629.41,3454.11
PL07,zimami,141.05805,V1,0.0400,7,440.36,2593.34,3296.63
PL07,zimami,141.05805,V1,0.0400,8,458.96,2527.23,3249.11
PL07,zimami,141.05805,V1,0.0400,9,468.44,2525.42,3709.75
PL07,zimami,141.05805,V1,0.0400,10,465.15,2484.95,4003.63
PL07,zima,164.208027,V1,0.0500,0,331.80,2576.35,3460.06
PL07,zima,164.208027,V1,0.0500,1,331.80,2593.26,3541.55
PL07,zima,164.208027,V1,0.0500,2,333.74,2597.52,3580.00
PL07,zima,164.208027,V1,0.0500,3,339.40,2586.52,3509.10
PL07,zima,164.208027,V1,0.0500,4,349.16,2559.65,3301.90
PL07,zima,164.208027,V1,0.0500,5,361.88,2532.05,3126.90
PL07,zima,164.208027,V1,0.0500,6,377.71,2463.32,2993.64
PL07,zima,164.208027,V1,0.0500,7,406.77,2379.31,2898.06
PL07,zima,164.208027,V1,0.0500,8,432.91,2330.82,2783.47
PL07,zima,164.208027,V1,0.0500,9,437.88,2271.24,2627.94
PL07,zima,164.208027,V1,0.0500,10,428.70,1557.42,2685.34
PL07,mimoza,171.268027,V1,0.0700,0,456.87,2553.35,3763.80
PL07,mimoza,171.268027,V1,0.0700,1,435.44,2579.37,3704.12
PL07,mimoza,171.268027,V1,0.0700,2,424.85,2607.68,3696.09
PL07,mimoza,171.268027,V1,0.0700,3,427.49,2616.41,3787.58
PL07,mimoza,171.268027,V1,0.0700,4,424.61,2646.08,3899.54
PL07,mimoza,171.268027,V1,0.0700,5,423.27,2695.36,3200.46
PL07,mimoza,171.268027,V1,0.0700,6,427.65,2677.68,3125.39
PL07,mimoza,171.268027,V1,0.0700,7,436.53,2620.71,3101.98
PL07,mimoza,171.268027,V1,0.0700,8,445.12,2553.78,2854.60
PL07,mimoza,171.268027,V1,0.0700,9,453.54,2424.12,2569.31
PL07,mimoza,171.268027,V1,0.0700,10,466.98,2341.65,3304.75
PL07,mimo,176.11805,V1,0.0700,0,399.72,2011.24,2705.10
PL07,mimo,176.11805,V1,0.0700,1,410.85,2535.97,3212.42
PL07,mimo,176.11805,V1,0.0700,2,408.63,2672.18,3644.14
PL07,mimo,176.11805,V1,0.0700,3,406.59,2669.48,3783.57
PL07,mimo,176.11805,V1,0.0700,4,409.73,2645.12,3732.86
PL07,mimo,176.11805,V1,0.0700,5,419.88,2633.25,3580.57
PL07,mimo,176.11805,V1,0.0700,6,429.89,2626.98,3369.27
PL07,mimo,176.11805,V1,0.0700,7,434.35,2585.57,3206.32
PL07,mimo,176.11805,V1,0.0700,8,432.84,2524.69,2842.76
PL07,mimo,176.11805,V1,0.0700,9,426.73,2438.37,2582.37
PL07,mimo,176.11805,V1,0.0700,10,410.31,2490.17,3625.95
PL07,zimami,203.788027,V1,0.0400,0,292.49,2775.18,3475.70
PL07,zimami,203.788027,V1,0.0400,1,309.53,2696.44,3418.19
PL07,zimami,203.788027,V1,0.0400,2,331.28,2633.88,3361.97
PL07,zimami,203.788027,V1,0.0400,3,362.92,2615.30,3256.23
PL07,zimami,203.788027,V1,0.0400,4,389.71,2566.71,3170.76
PL07,zimami,203.788027,V1,0.0400,5,408.14,2467.65,3120.99
PL07,zimami,203.788027,V1,0.0400,6,424.38,2423.63,3166.70
PL07,zimami,203.788027,V1,0.0400,7,438.57,2393.09,3184.48
PL07,zimami,203.788027,V1,0.0400,8,448.39,2368.41,3072.82
PL07,zimami,203.788027,V1,0.0400,9,451.45,2398.10,2770.81
PL07,zimami,203.788027,V1,0.0400,10,452.99,2439.05,2604.22
PL07,zima,226.808073,V1,0.0500,0,302.68,2591.35,3508.30
PL07,zima,226.808073,V1,0.0500,1,305.89,2609.23,3566.84
PL07,zima,226.808073,V1,0.0500,2,316.40,2625.85,3603.95
PL07,zima,226.808073,V1,0.0500,3,342.49,2632.62,3582.31
PL07,zima,226.808073,V1,0.0500,4,385.97,2620.06,3485.22
PL07,zima,226.808073,V1,0.0500,5,416.21,2580.73,3322.60
PL07,zima,226.808073,V1,0.0500,6,433.04,2500.71,3096.67
PL07,zima,226.808073,V1,0.0500,7,442.17,2395.55,2932.76
PL07,zima,226.808073,V1,0.0500,8,443.85,2345.39,2837.61
PL07,zima,226.808073,V1,0.0500,9,439.96,2404.46,2881.08
PL07,zima,226.808073,V1,0.0500,10,446.07,2407.73,3680.46
PL07,mimoza,235.108027,V1,0.0600,0,373.51,2459.88,3666.13
PL07,mimoza,235.108027,V1,0.0600,1,378.87,2611.85,3759.01
PL07,mimoza,235.108027,V1,0.0600,2,374.26,2658.31,3804.90
PL07,mimoza,235.108027,V1,0.0600,3,368.39,2706.80,3814.25
PL07,mimoza,235.108027,V1,0.0600,4,363.62,2738.65,3581.88
PL07,mimoza,235.108027,V1,0.0600,5,363.61,2736.48,3444.06
PL07,mimoza,235.108027,V1,0.0600,6,366.94,2706.65,3070.64
PL07,mimoza,235.108027,V1,0.0600,7,371.71,2657.53,2812.23
PL07,mimoza,235.108027,V1,0.0600,8,377.93,2485.78,2671.21
PL07,mimoza,235.108027,V1,0.0600,9,393.51,2455.28,3225.03
PL07,mimoza,235.108027,V1,0.0600,10,402.95,2403.89,3734.47
PL07,mimo,241.11805,V1,0.0900,0,424.56,2150.57,3133.77
PL07,mimo,241.11805,V1,0.0900,1,412.55,2596.77,2791.73
PL07,mimo,241.11805,V1,0.0900,2,405.14,2669.07,3241.86
PL07,mimo,241.11805,V1,0.0900,3,402.75,2705.31,3586.54
PL07,mimo,241.11805,V1,0.0900,4,404.09,2709.14,3961.46
PL07,mimo,241.11805,V1,0.0900,5,395.63,2638.61,3686.71
PL07,mimo,241.11805,V1,0.0900,6,405.23,2638.93,3463.09
PL07,mimo,241.11805,V1,0.0900,7,418.26,2651.69,3212.40
PL07,mimo,241.11805,V1,0.0900,8,413.59,2576.06,2891.98
PL07,mimo,241.11805,V1,0.0900,9,419.48,1851.26,2649.91
PL07,mimo,241.11805,V1,0.0900,10,433.55,772.39,2649.36
PL07,zimami,274.248027,V1,0.0500,0,285.83,2607.62,3477.77
PL07,zimami,274.248027,V1,0.0500,1,297.69,2578.34,3480.55
PL07,zimami,274.248027,V1,0.0500,2,324.52,2584.22,3510.41
PL07,zimami,274.248027,V1,0.0500,3,359.44,2597.84,3472.12
PL07,zimami,274.248027,V1,0.0500,4,386.69,2590.92,3406.61
PL07,zimami,274.248027,V1,0.0500,5,407.37,2561.69,3306.52
PL07,zimami,274.248027,V1,0.0500,6,425.83,2520.27,3151.03
PL07,zimami,274.248027,V1,0.0500,7,438.53,2499.97,2897.01
PL07,zimami,274.248027,V1,0.0500,8,444.04,2451.84,2692.86
PL07,zimami,274.248027,V1,0.0500,9,443.42,2462.79,3313.50
PL07,zimami,274.248027,V1,0.0500,10,454.48,2460.66,4044.02
PL07,zima,296.468027,V1,0.0500,0,317.55,2572.41,3573.69
PL07,zima,296.468027,V1,0.0500,1,324.01,2570.08,3586.87
PL07,zima,296.468027,V1,0.0500,2,329.50,2591.26,3601.79
PL07,zima,296.468027,V1,0.0500,3,346.95,2588.40,3714.75
PL07,zima,296.468027,V1,0.0500,4,389.69,2595.88,3691.23
PL07,zima,296.468027,V1,0.0500,5,434.62,2580.84,3397.84
PL07,zima,296.468027,V1,0.0500,6,471.05,2483.29,3031.31
PL07,zima,296.468027,V1,0.0500,7,491.74,2302.23,2830.21
PL07,zima,296.468027,V1,0.0500,8,489.95,2399.24,2754.40
PL07,zima,296.468027,V1,0.0500,9,496.18,2411.62,3588.28
PL07,zima,296.468027,V1,0.0500,10,503.05,2375.07,4066.96
PL07,mimoza,303.63805,V1,0.0600,0,533.69,2511.88,3873.59
PL07,mimoza,303.63805,V1,0.0600,1,527.59,2511.06,3079.84
PL07,mimoza,303.63805,V1,0.0600,2,524.11,2579.73,2809.36
PL07,mimoza,303.63805,V1,0.0600,3,522.39,2683.69,2814.77
PL07,mimoza,303.63805,V1,0.0600,4,525.10,2697.33,2718.20
PL07,mimoza,303.63805,V1,0.0600,5,527.72,2670.38,2679.86
PL07,mimoza,303.63805,V1,0.0600,6,528.08,2579.05,2623.08
PL07,mimoza,303.63805,V1,0.0600,7,533.66,2371.52,2564.87
PL07,mimoza,303.63805,V1,0.0600,8,550.57,1756.99,2522.50
PL07,mimoza,303.63805,V1,0.0600,9,550.47,1051.04,2803.22
PL07,mimoza,303.63805,V1,0.0600,10,498.17,1122.68,3404.16
PL07,mimo,308.73805,V1,0.0800,0,428.60,1814.36,2617.55
PL07,mimo,308.73805,V1,0.0800,1,445.00,2501.22,2729.75
PL07,mimo,308.73805,V1,0.0800,2,438.77,2604.73,2938.52
PL07,mimo,308.73805,V1,0.0800,3,433.78,2628.96,3189.59
PL07,mimo,308.73805,V1,0.0800,4,432.39,2613.91,3383.31
PL07,mimo,308.73805,V1,0.0800,5,430.86,2663.87,3367.24
PL07,mimo,308.73805,V1,0.0800,6,425.15,2687.14,3166.15
PL07,mimo,308.73805,V1,0.0800,7,426.07,2569.30,2940.55
PL07,mimo,308.73805,V1,0.0800,8,433.85,2402.09,2778.87
PL07,mimo,308.73805,V1,0.0800,9,448.65,2231.24,2962.61
PL07,mimo,308.73805,V1,0.0800,10,536.16,2654.20,3926.87
PL07,zimami,336.69805,V1,0.0500,0,339.70,2571.12,3589.34
PL07,zimami,336.69805,V1,0.0500,1,367.12,2554.43,3466.41
PL07,zimami,336.69805,V1,0.0500,2,393.92,2565.58,3385.80
PL07,zimami,336.69805,V1,0.0500,3,418.16,2549.09,3369.11
PL07,zimami,336.69805,V1,0.0500,4,434.96,2497.44,3300.34
PL07,zimami,336.69805,V1,0.0500,5,445.71,2437.86,3204.98
PL07,zimami,336.69805,V1,0.0500,6,453.16,2406.79,3104.68
PL07,zimami,336.69805,V1,0.0500,7,456.67,2440.23,2781.17
PL07,zimami,336.69805,V1,0.0500,8,446.77,1963.67,2681.06
PL07,zimami,336.69805,V1,0.0500,9,444.07,2215.14,3446.36
PL07,zimami,336.69805,V1,0.0500,10,447.21,2571.87,4211.89
PL07,zima,356.668073,V1,0.0500,0,317.00,2619.41,3590.89
PL07,zima,356.668073,V1,0.0500,1,323.73,2586.04,3576.30
PL07,zima,356.668073,V1,0.0500,2,330.02,2537.55,3572.40
PL07,zima,356.668073,V1,0.0500,3,338.29,2527.47,3436.38
PL07,zima,356.668073,V1,0.0500,4,363.62,2514.55,3382.44
PL07,zima,356.668073,V1,0.0500,5,396.37,2492.99,3336.53
PL07,zima,356.668073,V1,0.0500,6,427.00,2454.27,3269.52
PL07,zima,356.668073,V1,0.0500,7,446.04,2399.82,3174.56
PL07,zima,356.668073,V1,0.0500,8,444.33,2385.19,3108.00
PL07,zima,356.668073,V1,0.0500,9,428.75,1707.59,2846.10
PL07,zima,356.668073,V1,0.0500,10,418.82,1351.52,2683.81
PL07,mimoza,364.348027,V1,0.0700,0,473.93,2143.88,3172.44
PL07,mimoza,364.348027,V1,0.0700,1,496.95,2313.06,2824.56
PL07,mimoza,364.348027,V1,0.0700,2,504.76,2408.00,2840.24
PL07,mimoza,364.348027,V1,0.0700,3,506.66,2457.78,3003.32
PL07,mimoza,364.348027,V1,0.0700,4,504.37,2547.78,3062.45
PL07,mimoza,364.348027,V1,0.0700,5,505.37,2638.70,3090.43
PL07,mimoza,364.348027,V1,0.0700,6,505.35,2645.59,3112.88
PL07,mimoza,364.348027,V1,0.0700,7,503.60,2604.97,2948.28
PL07,mimoza,364.348027,V1,0.0700,8,509.17,2496.18,2753.22
PL07,mimoza,364.348027,V1,0.0700,9,539.71,2359.94,2958.00
PL07,mimoza,364.348027,V1,0.0700,10,549.92,2111.68,3739.45
PL07,mimo,370.168027,V1,0.0700,0,684.10,2270.86,3688.80
PL07,mimo,370.168027,V1,0.0700,1,534.07,1813.56,3067.03
PL07,mimo,370.168027,V1,0.0700,2,416.93,1953.23,2677.75
PL07,mimo,370.168027,V1,0.0700,3,411.49,2447.51,2671.31
PL07,mimo,370.168027,V1,0.0700,4,406.13,2641.07,3014.39
PL07,mimo,370.168027,V1,0.0700,5,409.26,2653.67,3254.73
PL07,mimo,370.168027,V1,0.0700,6,404.74,2629.77,3028.15
PL07,mimo,370.168027,V1,0.0700,7,394.26,2584.02,2793.33
PL07,mimo,370.168027,V1,0.0700,8,389.54,2445.43,2635.19
PL07,mimo,370.168027,V1,0.0700,9,389.51,1788.64,2591.07
PL07,mimo,370.168027,V1,0.0700,10,381.19,1124.82,2557.84
PL07,zimami,399.008027,V1,0.0500,0,310.69,2610.68,3658.07
PL07,zimami,399.008027,V1,0.0500,1,340.75,2619.01,3558.08
PL07,zimami,399.008027,V1,0.0500,2,365.21,2622.85,3482.84
PL07,zimami,399.008027,V1,0.0500,3,383.56,2599.35,3447.63
PL07,zimami,399.008027,V1,0.0500,4,399.05,2534.70,3399.21
PL07,zimami,399.008027,V1,0.0500,5,416.19,2517.74,3253.46
PL07,zimami,399.008027,V1,0.0500,6,433.27,2493.93,2875.29
PL07,zimami,399.008027,V1,0.0500,7,446.63,2344.98,2610.13
PL07,zimami,399.008027,V1,0.0500,8,405.71,1697.79,2510.87
PL07,zimami,399.008027,V1,0.0500,9,306.05,635.40,2678.84
PL07,zimami,399.008027,V1,0.0500,10,463.02,2112.70,3973.38
PL08,mimoza,18.969977,V1,0.0800,0,338.32,1875.78,2529.88
PL08,mimoza,18.969977,V1,0.0800,1,372.79,2573.54,3319.25
PL08,mimoza,18.969977,V1,0.0800,2,409.17,2645.86,4556.58
PL08,mimoza,18.969977,V1,0.0800,3,415.44,2614.77,4178.12
PL08,mimoza,18.969977,V1,0.0800,4,440.34,2578.65,4074.26
PL08,mimoza,18.969977,V1,0.0800,5,468.74,2573.10,3963.31
PL08,mimoza,18.969977,V1,0.0800,6,487.24,2575.95,3819.55
PL08,mimoza,18.969977,V1,0.0800,7,499.52,2583.72,3725.46
PL08,mimoza,18.969977,V1,0.0800,8,474.00,2619.03,3740.15
PL08,mimoza,18.969977,V1,0.0800,9,425.28,2589.87,3368.39
PL08,mimoza,18.969977,V1,0.0800,10,414.56,2464.55,3084.96
PL08,zima,47.639955,V1,0.0577,0,365.58,2474.59,3057.55
PL08,zima,47.639955,V1,0.0577,1,370.34,2498.43,3141.05
PL08,zima,47.639955,V1,0.0577,2,374.20,2441.97,3298.90
PL08,zima,47.639955,V1,0.0577,3,375.47,2388.09,2787.15
PL08,zima,47.639955,V1,0.0577,4,377.64,2336.17,2718.93
PL08,zima,47.639955,V1,0.0577,5,379.27,2294.27,2662.90
PL08,zima,47.639955,V1,0.0577,6,379.37,2245.01,2445.18
PL08,zima,47.639955,V1,0.0577,7,376.44,2159.99,2321.29
PL08,zima,47.639955,V1,0.0577,8,366.98,2156.78,3486.61
PL08,zima,47.639955,V1,0.0577,9,372.11,2273.60,4668.14
PL08,zima,47.639955,V1,0.0577,10,398.86,2335.26,4610.15
PL08,mimo,68.679955,V1,0.1000,0,407.33,1909.15,2613.43
PL08,mimo,68.679955,V1,0.1000,1,417.78,2750.53,3885.31
PL08,mimo,68.679955,V1,0.1000,2,416.29,2744.34,3996.01
PL08,mimo,68.679955,V1,0.1000,3,409.97,2674.71,3961.58
PL08,mimo,68.679955,V1,0.1000,4,405.29,2619.00,4053.62
PL08,mimo,68.679955,V1,0.1000,5,404.67,2596.35,4056.22
PL08,mimo,68.679955,V1,0.1000,6,401.73,2663.00,3979.00
PL08,mimo,68.679955,V1,0.1000,7,393.12,2741.28,4068.58
PL08,mimo,68.679955,V1,0.1000,8,385.80,2666.00,3834.85
PL08,mimo,68.679955,V1,0.1000,9,381.40,2449.34,3854.47
PL08,mimo,68.679955,V1,0.1000,10,375.45,1587.22,2451.20
PL08,zimami,94.4,V1,0.0978,0,337.58,2940.13,3458.46
PL08,zimami,94.4,V1,0.0978,1,338.49,2960.52,3537.70
PL08,zimami,94.4,V1,0.0978,2,331.75,2828.22,4060.75
PL08,zimami,94.4,V1,0.0978,3,324.80,2549.61,3049.72
PL08,zimami,94.4,V1,0.0978,4,324.80,2388.99,3008.27
PL08,zimami,94.4,V1,0.0978,5,329.05,2422.18,2819.08
PL08,zimami,94.4,V1,0.0978,6,338.81,2231.55,2750.57
PL08,zimami,94.4,V1,0.0978,7,352.64,2073.17,2485.99
PL08,zimami,94.4,V1,0.0978,8,345.95,2052.49,2719.57
PL08,zimami,94.4,V1,0.0978,9,343.13,2265.92,4146.27
PL08,zimami,94.4,V1,0.0978,10,400.55,2307.57,4509.85
PL08,mimoza,118.839955,V1,0.1100,0,334.82,1866.83,2570.74
PL08,mimoza,118.839955,V1,0.1100,1,394.03,2522.16,3703.01
PL08,mimoza,118.839955,V1,0.1100,2,385.86,2560.13,4024.17
PL08,mimoza,118.839955,V1,0.1100,3,377.66,2596.91,4028.26
PL08,mimoza,118.839955,V1,0.1100,4,352.98,2782.58,3823.57
PL08,mimoza,118.839955,V1,0.1100,5,356.48,2965.42,3640.43
PL08,mimoza,118.839955,V1,0.1100,6,362.18,2756.09,3946.18
PL08,mimoza,118.839955,V1,0.1100,7,354.48,1850.00,3184.45
PL08,mimoza,118.839955,V1,0.1100,8,390.01,998.87,2429.96
PL08,mimoza,118.839955,V1,0.1100,9,389.01,950.06,2366.50
PL08,mimoza,118.839955,V1,0.1100,10,405.04,1114.91,2495.23
PL08,zima,148.4,V1,0.0800,0,340.63,2774.27,3579.16
PL08,zima,148.4,V1,0.0800,1,347.38,2738.11,3530.33
PL08,zima,148.4,V1,0.0800,2,354.56,2950.67,3189.04
PL08,zima,148.4,V1,0.0800,3,357.95,2928.87,3419.99
PL08,zima,148.4,V1,0.0800,4,360.81,2849.68,3026.58
PL08,zima,148.4,V1,0.0800,5,364.53,2693.50,2913.62
PL08,zima,148.4,V1,0.0800,6,368.67,2468.24,2764.98
PL08,zima,148.4,V1,0.0800,7,372.24,2306.31,2780.57
PL08,zima,148.4,V1,0.0800,8,373.11,2059.17,2574.95
PL08,zima,148.4,V1,0.0800,9,364.33,1952.81,3100.59
PL08,zima,148.4,V1,0.0800,10,397.83,2206.72,4607.14
