speaker,item,start,label,duration,tp,f1,f2,f3
PL02,niebo,133.7458637220017,V1,0.0752,8,582.08,2034.61,2910.95
PL02,niebo,133.7458637220017,V1,0.0752,9,569.24,1819.86,2649.69
PL02,niebo,133.7458637220017,V1,0.0752,10,519.10,1658.66,2647.09
PL02,zima,136.91908511396036,V1,0.0692,0,272.52,2707.59,3315.69
PL02,zima,136.91908511396036,V1,0.0692,1,285.01,2761.50,3510.49
PL02,zima,136.91908511396036,V1,0.0692,2,297.81,2800.57,3472.03
PL02,zima,136.91908511396036,V1,0.0692,3,302.54,2833.68,3485.12
PL02,zima,136.91908511396036,V1,0.0692,4,305.68,2841.51,3305.74
PL02,zima,136.91908511396036,V1,0.0692,5,318.31,2771.35,3054.77
PL02,zima,136.91908511396036,V1,0.0692,6,318.04,2585.01,2851.37
PL02,zima,136.91908511396036,V1,0.0692,7,311.66,2426.28,2828.33
PL02,zima,136.91908511396036,V1,0.0692,8,309.43,2213.35,2797.48
PL02,zima,136.91908511396036,V1,0.0692,9,302.29,1825.99,2777.50
PL02,zima,136.91908511396036,V1,0.0692,10,289.54,1659.77,2635.48
PL02,mimoza,139.8181282827503,V1,0.0437,0,280.93,2735.05,3254.53
PL02,mimoza,139.8181282827503,V1,0.0437,1,287.56,2759.27,3415.52
PL02,mimoza,139.8181282827503,V1,0.0437,2,292.84,2767.84,3507.84
PL02,mimoza,139.8181282827503,V1,0.0437,3,295.60,2782.42,3528.87
PL02,mimoza,139.8181282827503,V1,0.0437,4,299.04,2785.66,3527.06
PL02,mimoza,139.8181282827503,V1,0.0437,5,302.08,2786.44,3513.36
PL02,mimoza,139.8181282827503,V1,0.0437,6,303.27,2793.40,3493.52
PL02,mimoza,139.8181282827503,V1,0.0437,7,303.50,2777.85,3460.38
PL02,mimoza,139.8181282827503,V1,0.0437,8,303.45,2732.75,3277.21
PL02,mimoza,139.8181282827503,V1,0.0437,9,303.26,2651.36,2882.89
PL02,mimoza,139.8181282827503,V1,0.0437,10,296.38,2478.80,2799.14
PL02,nowotwÛr,143.009977,V1,0.0893,0,394.01,1426.22,3177.87
PL02,nowotwÛr,143.009977,V1,0.0893,1,532.86,1361.84,3212.10
PL02,nowotwÛr,143.009977,V1,0.0893,2,592.59,1337.35,3165.96
PL02,nowotwÛr,143.009977,V1,0.0893,3,607.44,1283.36,3122.65
PL02,nowotwÛr,143.009977,V1,0.0893,4,601.25,1198.04,3082.92
PL02,nowotwÛr,143.009977,V1,0.0893,5,588.94,1141.14,3067.42
PL02,nowotwÛr,143.009977,V1,0.0893,6,566.45,1082.64,3046.26
PL02,nowotwÛr,143.009977,V1,0.0893,7,497.96,1016.97,3026.84
PL02,nowotwÛr,143.009977,V1,0.0893,8,416.69,1020.71,2990.60
PL02,nowotwÛr,143.009977,V1,0.0893,9,356.83,1080.80,3008.48
PL02,nowotwÛr,143.009977,V1,0.0893,10,305.88,1090.18,3016.39
PL02,bywalec,146.199955,V1,0.0700,0,330.32,1903.05,2714.23
PL02,bywalec,146.199955,V1,0.0700,1,374.73,1841.76,2774.54
PL02,bywalec,146.199955,V1,0.0700,2,390.28,1845.33,2764.77
PL02,bywalec,146.199955,V1,0.0700,3,394.99,1908.59,2834.05
PL02,bywalec,146.199955,V1,0.0700,4,397.07,1926.04,2857.84
PL02,bywalec,146.199955,V1,0.0700,5,398.66,1937.48,2885.69
PL02,bywalec,146.199955,V1,0.0700,6,399.54,1926.02,2865.08
PL02,bywalec,146.199955,V1,0.0700,7,400.83,1903.50,2845.99
PL02,bywalec,146.199955,V1,0.0700,8,407.61,1885.95,2863.28
PL02,bywalec,146.199955,V1,0.0700,9,418.67,1837.26,2816.90
PL02,bywalec,146.199955,V1,0.0700,10,404.70,1776.47,2762.23
PL02,rzepa,149.169977,V1,0.1000,0,481.64,1782.89,2842.28
PL02,rzepa,149.169977,V1,0.1000,1,538.61,1787.69,2833.98
PL02,rzepa,149.169977,V1,0.1000,2,618.21,1835.03,2904.06
PL02,rzepa,149.169977,V1,0.1000,3,672.46,1862.71,2909.71
PL02,rzepa,149.169977,V1,0.1000,4,696.48,1880.81,2913.07
PL02,rzepa,149.169977,V1,0.1000,5,738.88,1904.70,3024.41
PL02,rzepa,149.169977,V1,0.1000,6,730.89,1924.95,2813.85
PL02,rzepa,149.169977,V1,0.1000,7,733.31,1962.04,3052.96
PL02,rzepa,149.169977,V1,0.1000,8,727.28,1941.72,3037.00
PL02,rzepa,149.169977,V1,0.1000,9,655.18,1919.06,2957.65
PL02,rzepa,149.169977,V1,0.1000,10,572.94,1859.23,2923.32
PL02,babo,152.07454734129686,V1,0.1322,0,693.53,1373.40,2831.10
PL02,babo,152.07454734129686,V1,0.1322,1,824.73,1452.00,2871.61
PL02,babo,152.07454734129686,V1,0.1322,2,903.64,1507.83,2938.96
PL02,babo,152.07454734129686,V1,0.1322,3,896.45,1487.11,2930.34
PL02,babo,152.07454734129686,V1,0.1322,4,898.20,1498.71,2714.19
PL02,babo,152.07454734129686,V1,0.1322,5,931.66,1507.22,2648.00
PL02,babo,152.07454734129686,V1,0.1322,6,978.96,1515.71,2666.51
PL02,babo,152.07454734129686,V1,0.1322,7,938.99,1494.10,2912.86
PL02,babo,152.07454734129686,V1,0.1322,8,913.84,1466.40,2931.67
PL02,babo,152.07454734129686,V1,0.1322,9,879.91,1346.73,3070.19
PL02,babo,152.07454734129686,V1,0.1322,10,703.25,1289.03,3057.30
PL02,nieborak,155.099955,V1,0.0500,0,369.99,2488.37,3106.63
PL02,nieborak,155.099955,V1,0.0500,1,379.31,2477.46,3082.93
PL02,nieborak,155.099955,V1,0.0500,2,388.33,2453.83,3040.41
PL02,nieborak,155.099955,V1,0.0500,3,397.93,2416.34,2976.41
PL02,nieborak,155.099955,V1,0.0500,4,412.85,2361.37,2889.67
PL02,nieborak,155.099955,V1,0.0500,5,419.75,2216.81,2821.91
PL02,nieborak,155.099955,V1,0.0500,6,430.67,2113.98,2789.38
PL02,nieborak,155.099955,V1,0.0500,7,430.29,1978.74,2732.81
PL02,nieborak,155.099955,V1,0.0500,8,407.70,1796.57,2618.07
PL02,nieborak,155.099955,V1,0.0500,9,356.97,1622.55,2439.33
PL02,nieborak,155.099955,V1,0.0500,10,337.15,1666.52,2220.28
PL02,babochlop,157.4,V1,0.0414,0,590.95,1430.73,2672.09
PL02,babochlop,157.4,V1,0.0414,1,615.35,1430.95,2683.99
PL02,babochlop,157.4,V1,0.0414,2,631.00,1426.21,2690.73
PL02,babochlop,157.4,V1,0.0414,3,638.05,1417.97,2695.76
PL02,babochlop,157.4,V1,0.0414,4,638.94,1408.36,2701.25
PL02,babochlop,157.4,V1,0.0414,5,635.35,1395.70,2707.34
PL02,babochlop,157.4,V1,0.0414,6,624.12,1371.30,2715.22
PL02,babochlop,157.4,V1,0.0414,7,608.22,1328.93,2719.29
PL02,babochlop,157.4,V1,0.0414,8,590.17,1279.35,2720.18
PL02,babochlop,157.4,V1,0.0414,9,573.58,1241.29,2714.40
PL02,babochlop,157.4,V1,0.0414,10,553.24,1213.39,2706.07
PL02,popada,159.649977,V1,0.0370,0,703.87,2152.24,2980.84
PL02,popada,159.649977,V1,0.0370,1,598.55,1682.73,2924.91
PL02,popada,159.649977,V1,0.0370,2,427.08,915.24,2832.88
PL02,popada,159.649977,V1,0.0370,3,447.21,887.04,2869.87
PL02,popada,159.649977,V1,0.0370,4,471.01,886.43,2904.03
PL02,popada,159.649977,V1,0.0370,5,484.41,881.27,2917.07
PL02,popada,159.649977,V1,0.0370,6,473.82,863.23,2924.61
PL02,popada,159.649977,V1,0.0370,7,446.19,836.06,2928.24
PL02,popada,159.649977,V1,0.0370,8,424.29,775.41,2872.25
PL02,popada,159.649977,V1,0.0370,9,426.96,966.67,2950.35
PL02,popada,159.649977,V1,0.0370,10,520.66,2131.79,3565.24
PL02,popa,161.92648350180738,V1,0.0582,0,482.48,936.02,2830.00
PL02,popa,161.92648350180738,V1,0.0582,1,527.34,917.26,2915.74
PL02,popa,161.92648350180738,V1,0.0582,2,553.10,894.31,2953.47
PL02,popa,161.92648350180738,V1,0.0582,3,560.11,872.48,2953.62
PL02,popa,161.92648350180738,V1,0.0582,4,557.63,851.53,2928.88
PL02,popa,161.92648350180738,V1,0.0582,5,551.07,834.28,2919.12
PL02,popa,161.92648350180738,V1,0.0582,6,542.83,824.65,2938.44
PL02,popa,161.92648350180738,V1,0.0582,7,527.99,820.12,2959.15
PL02,popa,161.92648350180738,V1,0.0582,8,504.23,817.06,2900.71
PL02,popa,161.92648350180738,V1,0.0582,9,480.84,814.10,2724.38
PL02,popa,161.92648350180738,V1,0.0582,10,476.14,821.84,2561.16
PL02,bywa,164.099955,V1,0.0978,0,733.62,2025.80,2922.69
PL02,bywa,164.099955,V1,0.0978,1,456.60,1788.88,2796.77
PL02,bywa,164.099955,V1,0.0978,2,464.80,1862.77,2817.10
PL02,bywa,164.099955,V1,0.0978,3,470.66,1943.08,2858.89
PL02,bywa,164.099955,V1,0.0978,4,476.00,1985.89,2881.82
PL02,bywa,164.099955,V1,0.0978,5,484.54,1994.53,2905.58
PL02,bywa,164.099955,V1,0.0978,6,490.33,2020.78,2974.14
PL02,bywa,164.099955,V1,0.0978,7,504.10,1976.41,2932.86
PL02,bywa,164.099955,V1,0.0978,8,509.08,1890.61,2892.88
PL02,bywa,164.099955,V1,0.0978,9,505.04,1822.22,2885.99
PL02,bywa,164.099955,V1,0.0978,10,384.54,1780.39,2898.19
PL02,nowo,166.2989827885915,V1,0.0910,0,518.56,1404.73,3231.21
PL02,nowo,166.2989827885915,V1,0.0910,1,638.14,1356.21,3221.78
PL02,nowo,166.2989827885915,V1,0.0910,2,713.70,1275.64,3268.46
PL02,nowo,166.2989827885915,V1,0.0910,3,707.05,1202.65,3275.78
PL02,nowo,166.2989827885915,V1,0.0910,4,682.74,1207.59,3181.45
PL02,nowo,166.2989827885915,V1,0.0910,5,669.95,1211.31,3211.72
PL02,nowo,166.2989827885915,V1,0.0910,6,673.29,1112.79,3201.59
PL02,nowo,166.2989827885915,V1,0.0910,7,683.06,947.77,3145.91
PL02,nowo,166.2989827885915,V1,0.0910,8,639.78,931.78,3162.55
PL02,nowo,166.2989827885915,V1,0.0910,9,582.36,978.66,3133.53
PL02,nowo,166.2989827885915,V1,0.0910,10,520.32,1047.66,2970.24
PL02,cumowac,168.89015631382748,V1,0.0400,0,374.80,1206.69,3020.33
PL02,cumowac,168.89015631382748,V1,0.0400,1,402.02,1148.92,3000.75
PL02,cumowac,168.89015631382748,V1,0.0400,2,411.06,1106.47,2982.92
PL02,cumowac,168.89015631382748,V1,0.0400,3,412.76,1071.49,2969.96
PL02,cumowac,168.89015631382748,V1,0.0400,4,406.27,1047.88,2972.16
PL02,cumowac,168.89015631382748,V1,0.0400,5,385.63,1023.97,2968.05
PL02,cumowac,168.89015631382748,V1,0.0400,6,352.37,997.07,2963.56
PL02,cumowac,168.89015631382748,V1,0.0400,7,271.24,944.97,2984.20
PL02,cumowac,168.89015631382748,V1,0.0400,8,252.83,994.03,3021.69
PL02,cumowac,168.89015631382748,V1,0.0400,9,287.77,1129.16,3073.52
PL02,cumowac,168.89015631382748,V1,0.0400,10,320.38,1735.28,2900.33
PL02,zywo,171.259955,V1,0.0800,0,330.23,1960.47,2896.65
PL02,zywo,171.259955,V1,0.0800,1,394.92,1833.22,2904.16
PL02,zywo,171.259955,V1,0.0800,2,428.09,1837.95,2920.84
PL02,zywo,171.259955,V1,0.0800,3,458.79,1871.51,2906.93
PL02,zywo,171.259955,V1,0.0800,4,477.32,1850.37,2831.31
PL02,zywo,171.259955,V1,0.0800,5,481.20,1822.06,2868.10
PL02,zywo,171.259955,V1,0.0800,6,483.76,1817.58,2880.93
PL02,zywo,171.259955,V1,0.0800,7,496.19,1817.68,2847.24
PL02,zywo,171.259955,V1,0.0800,8,506.53,1762.12,2737.82
PL02,zywo,171.259955,V1,0.0800,9,511.19,1667.17,2662.64
PL02,zywo,171.259955,V1,0.0800,10,473.34,1649.56,2626.70
PL02,sumo,173.48938110110598,V1,0.0606,0,427.65,1304.52,3128.84
PL02,sumo,173.48938110110598,V1,0.0606,1,488.00,1259.75,3147.30
PL02,sumo,173.48938110110598,V1,0.0606,2,523.10,1222.17,3141.09
PL02,sumo,173.48938110110598,V1,0.0606,3,556.40,1082.37,3152.26
PL02,sumo,173.48938110110598,V1,0.0606,4,561.17,913.45,3165.79
PL02,sumo,173.48938110110598,V1,0.0606,5,435.36,828.31,3202.91
PL02,sumo,173.48938110110598,V1,0.0606,6,729.19,3006.50,3722.05
PL02,sumo,173.48938110110598,V1,0.0606,7,735.52,3216.19,3780.37
PL02,sumo,173.48938110110598,V1,0.0606,8,587.27,1069.96,3247.67
PL02,sumo,173.48938110110598,V1,0.0606,9,675.65,1852.60,3557.16
PL02,sumo,173.48938110110598,V1,0.0606,10,730.31,2026.74,3689.98
PL02,papaja,175.73493768394255,V1,0.0473,0,652.49,1302.84,2716.24
PL02,papaja,175.73493768394255,V1,0.0473,1,619.26,1155.94,2641.81
PL02,papaja,175.73493768394255,V1,0.0473,2,664.74,1215.21,2661.28
PL02,papaja,175.73493768394255,V1,0.0473,3,700.63,1267.47,2630.66
PL02,papaja,175.73493768394255,V1,0.0473,4,716.20,1280.86,2623.25
PL02,papaja,175.73493768394255,V1,0.0473,5,716.76,1263.49,2644.92
PL02,papaja,175.73493768394255,V1,0.0473,6,719.32,1247.69,2679.12
PL02,papaja,175.73493768394255,V1,0.0473,7,704.21,1210.34,2677.50
PL02,papaja,175.73493768394255,V1,0.0473,8,682.23,1187.12,2662.58
PL02,papaja,175.73493768394255,V1,0.0473,9,654.25,1180.12,2630.15
PL02,papaja,175.73493768394255,V1,0.0473,10,619.49,1185.99,2567.85
PL02,zywotnie,178.18916087910213,V1,0.0522,0,355.05,2203.63,2726.08
PL02,zywotnie,178.18916087910213,V1,0.0522,1,362.65,2329.46,2760.97
PL02,zywotnie,178.18916087910213,V1,0.0522,2,375.97,2116.47,2568.36
PL02,zywotnie,178.18916087910213,V1,0.0522,3,385.03,1897.40,2495.71
PL02,zywotnie,178.18916087910213,V1,0.0522,4,387.40,1724.99,2438.72
PL02,zywotnie,178.18916087910213,V1,0.0522,5,385.78,1605.36,2351.66
PL02,zywotnie,178.18916087910213,V1,0.0522,6,386.01,1549.21,2345.24
PL02,zywotnie,178.18916087910213,V1,0.0522,7,387.87,1530.01,2362.04
PL02,zywotnie,178.18916087910213,V1,0.0522,8,389.61,1486.35,2376.54
PL02,zywotnie,178.18916087910213,V1,0.0522,9,380.23,1452.51,2393.21
PL02,zywotnie,178.18916087910213,V1,0.0522,10,358.04,1449.50,2416.89
PL02,kuma,180.68934605594137,V1,0.0506,0,379.97,759.45,3197.92
PL02,kuma,180.68934605594137,V1,0.0506,1,391.47,772.92,3258.41
PL02,kuma,180.68934605594137,V1,0.0506,2,414.11,771.60,3266.33
PL02,kuma,180.68934605594137,V1,0.0506,3,415.31,769.20,3264.60
PL02,kuma,180.68934605594137,V1,0.0506,4,406.61,767.86,3264.48
PL02,kuma,180.68934605594137,V1,0.0506,5,406.94,764.47,3270.29
PL02,kuma,180.68934605594137,V1,0.0506,6,430.82,747.62,3284.02
PL02,kuma,180.68934605594137,V1,0.0506,7,483.17,722.03,3312.11
PL02,kuma,180.68934605594137,V1,0.0506,8,549.15,877.61,3438.90
PL02,kuma,180.68934605594137,V1,0.0506,9,618.51,1252.77,3519.58
PL02,kuma,180.68934605594137,V1,0.0506,10,665.15,1653.68,3509.85
PL02,kumaty,183.04166230089672,V1,0.0340,0,385.95,843.71,3096.07
PL02,kumaty,183.04166230089672,V1,0.0340,1,388.35,760.33,3078.89
PL02,kumaty,183.04166230089672,V1,0.0340,2,407.26,795.16,3108.82
PL02,kumaty,183.04166230089672,V1,0.0340,3,422.25,838.57,3125.43
PL02,kumaty,183.04166230089672,V1,0.0340,4,418.32,923.46,3077.57
PL02,kumaty,183.04166230089672,V1,0.0340,5,399.57,966.77,3024.60
PL02,kumaty,183.04166230089672,V1,0.0340,6,350.94,926.15,2961.34
PL02,kumaty,183.04166230089672,V1,0.0340,7,316.05,927.33,3004.05
PL02,kumaty,183.04166230089672,V1,0.0340,8,295.38,971.77,3156.42
PL02,kumaty,183.04166230089672,V1,0.0340,9,294.68,1179.67,3210.88
PL02,kumaty,183.04166230089672,V1,0.0340,10,304.67,1475.02,3212.95
PL02,papa,185.26659485809665,V1,0.0849,0,750.50,1275.12,2709.08
PL02,papa,185.26659485809665,V1,0.0849,1,763.92,1339.96,2718.15
PL02,papa,185.26659485809665,V1,0.0849,2,804.78,1374.03,2772.54
PL02,papa,185.26659485809665,V1,0.0849,3,849.35,1385.92,2794.88
PL02,papa,185.26659485809665,V1,0.0849,4,884.87,1400.04,2815.19
PL02,papa,185.26659485809665,V1,0.0849,5,906.63,1420.82,2818.88
PL02,papa,185.26659485809665,V1,0.0849,6,932.76,1463.47,2746.02
PL02,papa,185.26659485809665,V1,0.0849,7,944.51,1522.68,2741.18
PL02,papa,185.26659485809665,V1,0.0849,8,879.57,1437.08,2737.88
PL02,papa,185.26659485809665,V1,0.0849,9,782.02,1342.70,2805.36
PL02,papa,185.26659485809665,V1,0.0849,10,757.51,1178.21,1977.64
PL02,zimami,187.399955,V1,0.0688,0,244.08,2452.38,3138.74
PL02,zimami,187.399955,V1,0.0688,1,277.75,2506.66,3124.80
PL02,zimami,187.399955,V1,0.0688,2,298.54,2548.37,3067.36
PL02,zimami,187.399955,V1,0.0688,3,316.93,2429.13,2856.95
PL02,zimami,187.399955,V1,0.0688,4,331.94,2271.63,2710.52
PL02,zimami,187.399955,V1,0.0688,5,343.30,2064.43,2594.48
PL02,zimami,187.399955,V1,0.0688,6,336.98,1870.90,2559.78
PL02,zimami,187.399955,V1,0.0688,7,308.22,2034.04,2542.32
PL02,zimami,187.399955,V1,0.0688,8,308.36,2209.28,2817.25
PL02,zimami,187.399955,V1,0.0688,9,317.21,2186.22,2967.38
PL02,zimami,187.399955,V1,0.0688,10,307.87,2159.74,2940.72
PL02,mimo,189.9096328341136,V1,0.0655,0,361.21,1994.30,2958.31
PL02,mimo,189.9096328341136,V1,0.0655,1,393.55,2687.13,3605.69
PL02,mimo,189.9096328341136,V1,0.0655,2,388.86,2727.64,3723.38
PL02,mimo,189.9096328341136,V1,0.0655,3,357.99,2775.29,3761.69
PL02,mimo,189.9096328341136,V1,0.0655,4,324.61,2809.15,3784.35
PL02,mimo,189.9096328341136,V1,0.0655,5,304.84,2834.06,3756.34
PL02,mimo,189.9096328341136,V1,0.0655,6,300.21,2806.85,3585.54
PL02,mimo,189.9096328341136,V1,0.0655,7,303.86,2726.36,3436.71
PL02,mimo,189.9096328341136,V1,0.0655,8,310.82,2669.20,3389.11
PL02,mimo,189.9096328341136,V1,0.0655,9,317.24,2413.06,2806.92
PL02,mimo,189.9096328341136,V1,0.0655,10,314.46,1981.46,2601.86
PL02,rzepaku,192.129977,V1,0.0446,0,489.49,1721.70,2670.52
PL02,rzepaku,192.129977,V1,0.0446,1,507.68,1707.66,2647.11
PL02,rzepaku,192.129977,V1,0.0446,2,528.76,1690.59,2637.85
PL02,rzepaku,192.129977,V1,0.0446,3,535.95,1684.51,2591.45
PL02,rzepaku,192.129977,V1,0.0446,4,538.94,1669.59,2551.54
PL02,rzepaku,192.129977,V1,0.0446,5,538.77,1647.51,2523.34
PL02,rzepaku,192.129977,V1,0.0446,6,536.33,1618.86,2521.85
PL02,rzepaku,192.129977,V1,0.0446,7,525.86,1562.37,2513.60
PL02,rzepaku,192.129977,V1,0.0446,8,512.15,1497.55,2503.06
PL02,rzepaku,192.129977,V1,0.0446,9,496.05,1431.26,2490.62
PL02,rzepaku,192.129977,V1,0.0446,10,468.89,1436.95,2450.88
PL02,niebo,194.5522544656065,V1,0.0425,0,439.19,2457.53,3127.86
PL02,niebo,194.5522544656065,V1,0.0425,1,449.55,2408.88,3071.66
PL02,niebo,194.5522544656065,V1,0.0425,2,462.51,2345.82,3023.22
PL02,niebo,194.5522544656065,V1,0.0425,3,477.33,2283.28,2969.80
PL02,niebo,194.5522544656065,V1,0.0425,4,494.73,2233.34,2897.93
PL02,niebo,194.5522544656065,V1,0.0425,5,509.44,2148.76,2855.53
PL02,niebo,194.5522544656065,V1,0.0425,6,521.32,2059.88,2829.61
PL02,niebo,194.5522544656065,V1,0.0425,7,528.93,1977.74,2822.45
PL02,niebo,194.5522544656065,V1,0.0425,8,527.28,1854.09,2814.46
PL02,niebo,194.5522544656065,V1,0.0425,9,514.50,1746.28,2795.68
PL02,niebo,194.5522544656065,V1,0.0425,10,487.09,1671.36,2760.90
PL02,zima,196.86952733068986,V1,0.0604,0,292.22,2357.06,3007.66
PL02,zima,196.86952733068986,V1,0.0604,1,297.40,2464.51,2928.86
PL02,zima,196.86952733068986,V1,0.0604,2,302.58,2394.02,2866.39
PL02,zima,196.86952733068986,V1,0.0604,3,315.45,2264.23,2839.16
PL02,zima,196.86952733068986,V1,0.0604,4,333.74,2031.60,2837.78
PL02,zima,196.86952733068986,V1,0.0604,5,341.20,1822.10,2769.86
PL02,zima,196.86952733068986,V1,0.0604,6,335.00,1544.29,2441.49
PL02,zima,196.86952733068986,V1,0.0604,7,335.10,1475.17,2257.56
PL02,zima,196.86952733068986,V1,0.0604,8,335.77,1537.09,2173.03
PL02,zima,196.86952733068986,V1,0.0604,9,332.13,1575.03,2119.91
PL02,zima,196.86952733068986,V1,0.0604,10,328.40,1581.07,2207.23
PL02,mimoza,198.94,V1,0.0698,0,315.39,2187.85,2404.49
PL02,mimoza,198.94,V1,0.0698,1,332.63,2336.41,2733.19
PL02,mimoza,198.94,V1,0.0698,2,354.53,2389.61,2995.82
PL02,mimoza,198.94,V1,0.0698,3,368.09,2507.95,3122.17
PL02,mimoza,198.94,V1,0.0698,4,364.41,2615.61,3234.32
PL02,mimoza,198.94,V1,0.0698,5,355.79,2639.90,3324.57
PL02,mimoza,198.94,V1,0.0698,6,347.64,2648.11,3334.48
PL02,mimoza,198.94,V1,0.0698,7,348.78,2661.65,3310.99
PL02,mimoza,198.94,V1,0.0698,8,348.99,2634.89,3209.05
PL02,mimoza,198.94,V1,0.0698,9,347.65,2533.58,2830.75
PL02,mimoza,198.94,V1,0.0698,10,338.05,2049.12,2474.51
PL02,nowotwÛr,202.0168310012897,V1,0.0643,0,486.57,1383.93,3049.23
PL02,nowotwÛr,202.0168310012897,V1,0.0643,1,527.95,1371.52,3120.12
PL02,nowotwÛr,202.0168310012897,V1,0.0643,2,536.65,1346.97,3098.47
PL02,nowotwÛr,202.0168310012897,V1,0.0643,3,530.83,1315.64,3029.89
PL02,nowotwÛr,202.0168310012897,V1,0.0643,4,514.34,1284.13,2949.50
PL02,nowotwÛr,202.0168310012897,V1,0.0643,5,494.16,1250.44,2881.78
PL02,nowotwÛr,202.0168310012897,V1,0.0643,6,467.72,1217.08,2859.33
PL02,nowotwÛr,202.0168310012897,V1,0.0643,7,429.50,1211.62,2873.69
PL02,nowotwÛr,202.0168310012897,V1,0.0643,8,355.07,1211.18,2869.92
PL02,nowotwÛr,202.0168310012897,V1,0.0643,9,287.83,1215.26,2836.53
PL02,nowotwÛr,202.0168310012897,V1,0.0643,10,322.16,1226.82,2828.24
PL02,bywalec,204.57403554312424,V1,0.0534,0,425.48,1999.99,3045.92
PL02,bywalec,204.57403554312424,V1,0.0534,1,431.17,1880.71,2887.71
PL02,bywalec,204.57403554312424,V1,0.0534,2,365.22,1757.89,2745.14
PL02,bywalec,204.57403554312424,V1,0.0534,3,385.19,1713.76,2703.23
PL02,bywalec,204.57403554312424,V1,0.0534,4,403.87,1694.73,2705.26
PL02,bywalec,204.57403554312424,V1,0.0534,5,407.10,1662.36,2753.89
PL02,bywalec,204.57403554312424,V1,0.0534,6,402.68,1657.62,2796.05
PL02,bywalec,204.57403554312424,V1,0.0534,7,402.42,1669.49,2827.33
PL02,bywalec,204.57403554312424,V1,0.0534,8,392.54,1694.16,2842.12
PL02,bywalec,204.57403554312424,V1,0.0534,9,351.00,1719.17,2823.99
PL02,bywalec,204.57403554312424,V1,0.0534,10,280.05,1752.86,2798.66
PL02,rzepa,207.10711530689426,V1,0.0704,0,496.18,1698.40,2824.13
PL02,rzepa,207.10711530689426,V1,0.0704,1,530.39,1742.11,2799.31
PL02,rzepa,207.10711530689426,V1,0.0704,2,572.10,1771.28,2770.28
PL02,rzepa,207.10711530689426,V1,0.0704,3,614.17,1773.99,2759.96
PL02,rzepa,207.10711530689426,V1,0.0704,4,652.17,1769.15,2809.28
PL02,rzepa,207.10711530689426,V1,0.0704,5,675.08,1765.69,2819.17
PL02,rzepa,207.10711530689426,V1,0.0704,6,675.56,1762.94,2808.59
PL02,rzepa,207.10711530689426,V1,0.0704,7,662.10,1790.92,2893.81
PL02,rzepa,207.10711530689426,V1,0.0704,8,648.41,1775.77,2897.81
PL02,rzepa,207.10711530689426,V1,0.0704,9,601.79,1656.08,2729.28
PL02,rzepa,207.10711530689426,V1,0.0704,10,548.19,1641.18,2738.79
PL02,babo,209.3152021539015,V1,0.0873,0,642.78,1400.59,2721.25
PL02,babo,209.3152021539015,V1,0.0873,1,699.57,1412.47,2762.37
PL02,babo,209.3152021539015,V1,0.0873,2,769.77,1437.34,2799.75
PL02,babo,209.3152021539015,V1,0.0873,3,824.17,1470.21,2884.39
PL02,babo,209.3152021539015,V1,0.0873,4,853.82,1485.56,2910.84
PL02,babo,209.3152021539015,V1,0.0873,5,883.06,1466.20,2981.74
PL02,babo,209.3152021539015,V1,0.0873,6,918.07,1457.73,2857.05
PL02,babo,209.3152021539015,V1,0.0873,7,900.88,1431.57,2661.68
PL02,babo,209.3152021539015,V1,0.0873,8,823.36,1336.78,2800.28
PL02,babo,209.3152021539015,V1,0.0873,9,715.62,1249.61,2944.09
PL02,babo,209.3152021539015,V1,0.0873,10,587.03,1195.36,2984.57
PL02,nieborak,212.31722666936633,V1,0.0328,0,449.56,2455.89,3108.44
PL02,nieborak,212.31722666936633,V1,0.0328,1,451.99,2438.11,3062.76
PL02,nieborak,212.31722666936633,V1,0.0328,2,452.80,2388.28,2949.49
PL02,nieborak,212.31722666936633,V1,0.0328,3,453.68,2333.20,2848.52
PL02,nieborak,212.31722666936633,V1,0.0328,4,454.81,2261.36,2786.77
PL02,nieborak,212.31722666936633,V1,0.0328,5,455.90,2178.71,2733.47
PL02,nieborak,212.31722666936633,V1,0.0328,6,456.90,2074.21,2697.27
PL02,nieborak,212.31722666936633,V1,0.0328,7,452.99,1947.00,2666.33
PL02,nieborak,212.31722666936633,V1,0.0328,8,442.38,1788.77,2642.59
PL02,nieborak,212.31722666936633,V1,0.0328,9,421.94,1676.32,2616.41
PL02,nieborak,212.31722666936633,V1,0.0328,10,392.23,1607.04,2587.93
PL02,babochlop,214.669977,V1,0.0600,0,563.42,1359.33,2640.89
PL02,babochlop,214.669977,V1,0.0600,1,591.58,1294.70,2675.56
PL02,babochlop,214.669977,V1,0.0600,2,610.09,1300.88,2729.74
PL02,babochlop,214.669977,V1,0.0600,3,626.16,1313.50,2746.29
PL02,babochlop,214.669977,V1,0.0600,4,651.04,1322.25,2760.29
PL02,babochlop,214.669977,V1,0.0600,5,672.40,1315.21,2764.44
PL02,babochlop,214.669977,V1,0.0600,6,676.81,1302.98,2763.11
PL02,babochlop,214.669977,V1,0.0600,7,663.99,1279.55,2765.54
PL02,babochlop,214.669977,V1,0.0600,8,637.53,1254.67,2752.93
PL02,babochlop,214.669977,V1,0.0600,9,586.59,1224.92,2728.51
PL02,babochlop,214.669977,V1,0.0600,10,519.46,1205.10,2716.13
PL02,popada,217.2109761424341,V1,0.0352,0,462.83,1068.60,2708.65
