PL09	0.075	1.5824	15/10/2019 10:21	0.15	Wyraz 'babo' ma dwie sylaby.	V1	*	*	111.1354	40.9687	109.4235	42.3859	107.8476	43.9594	107.0459	46.5881	106.3132	49.5392	105.2993	52.3402	103.3967	53.902	101.105	54.7997	98.3998	54.7892	95.5275	54.1632	93.0196	54.1014	90.0518	52.4757	87.6205	51.9459	84.719	49.2345	82.403	47.9679	80.2635	46.9181	78.4727	47.5933	76.924	51.0672	75.145	55.0351	73.0676	59.2225	70.7105	61.1483	68.2349	62.4467	65.5631	64.5957	62.6885	66.8387	59.534	69.4824	56.2533	71.5496	52.7058	73.796	49.303	74.7321	45.9138	75.1803	42.7947	74.6066	39.8075	73.6108	36.8753	72.4526	34.1114	70.9397	31.4979	69.1732	30.4489	64.986	30.9214	59.0152	31.9004	53.0445	31.8064	49.0499	30.1864	47.1378	28.1739	45.6752	26.319	44.0249
PL09	0.105	1.8624	15/10/2019 10:21	0.21	Wyraz 'babo' ma dwie sylaby.	V2	*	*	*	*	108.3594	41.1836	108.5806	44.856	107.3886	47.0425	107.4061	51.1127	107.4498	55.7112	106.0717	58.481	103.7061	59.6815	99.8001	57.6853	95.8687	54.9455	91.5069	50.2249	87.7048	45.6878	85.1329	43.7219	83.421	44.2463	81.8624	45.497	80.1814	46.4573	78.3729	46.8701	76.5379	47.1373	74.6958	47.3995	72.8648	48.8657	70.8441	54.3254	68.38	59.9802	65.4654	65.5898	62.4693	68.4282	59.3999	70.2353	55.7135	74.0167	51.9376	76.7486	48.0366	78.9188	44.5077	79.2471	41.5605	77.7693	38.538	76.522	35.6449	74.9973	32.7955	73.4096	31.705	68.8188	31.3124	63.6325	32.2075	57.1634	32.3684	52.424	31.6802	49.2043	30.4278	46.8651	28.6297	45.1992	26.8922	43.4713
PL09	0.215	1.2766	15/10/2019 10:21	0.43	Wyraz 'sumo' ma dwie sylaby.	C1	*	*	*	*	*	*	*	*	107.2329	46.8361	105.308	48.0917	103.1592	48.9858	100.6885	49.2662	98.1547	49.2623	95.6797	49.1636	92.8436	48.0086	90.6712	48.0835	89.2719	50.22	88.3893	54.4875	87.3471	59.3346	85.6045	62.6005	83.3074	64.0105	80.7586	64.1658	78.233	64.3948	75.7339	65.0477	73.2006	66.014	70.5914	67.2298	67.8625	68.7782	64.9823	70.5082	62.0189	71.693	58.9552	72.7321	55.8051	73.5979	52.6088	74.169	49.4363	74.2913	46.3613	73.8861	43.5369	72.7046	40.8048	71.3239	38.0159	70.0938	35.1351	69.0183	34.4741	64.0786	34.801	58.1642	35.7454	52.0693	35.2794	48.5645	33.4807	47.002	31.4189	45.7453	29.3042	44.4948	27.262	43.1142
PL09	0.055	1.6566	15/10/2019 10:21	0.11	Wyraz 'sumo' ma dwie sylaby.	C2	*	*	*	*	*	*	103.0309	38.0679	100.8534	38.3777	99.2396	39.354	97.5978	40.2683	95.7629	40.8345	94.1442	41.735	93.4752	44.6044	92.557	47.3512	90.7025	48.1635	88.1936	47.1016	85.7214	45.6676	83.9922	46.4416	82.1078	46.6186	80.2708	46.9595	78.4284	47.2722	76.6807	48.5911	75.0095	52.7317	73.0313	57.3676	70.6736	63.0314	68.0215	66.0756	65.1654	68.6439	62.1886	70.4629	58.7699	73.7727	55.1775	76.4665	51.5957	78.0622	48.3501	77.8823	45.3214	76.8936	42.2652	75.9634	39.7995	73.6293	37.858	70.4203	36.1175	67.1745	34.3224	64.3383	33.5126	60.1838	33.9358	54.675	34.0877	50.1445	33.1035	47.4634	30.6769	46.5836	28.9889	44.824	27.4548	42.928
PL09	0.055	1.5466	15/10/2019 10:21	0.11	Wyraz 'sumo' ma dwie sylaby.	V1	*	*	*	*	*	*	101.8941	36.6774	99.4004	36.4513	97.6962	37.1318	95.539	37.0412	93.857	37.5721	92.3243	38.3192	90.8146	39.1018	90.2268	42.0078	89.4528	44.9612	88.4108	47.7298	87.5274	51.6381	86.0285	54.2673	84.642	58.2013	82.574	59.8923	80.3128	60.9338	78.0358	62.3866	75.6749	64.0455	73.195	65.7233	70.5898	67.3123	67.7528	70.6441	64.6924	73.4598	61.3803	76.3228	58.0587	77.7666	54.6628	78.8189	51.2885	79.243	48.2014	78.3741	45.3046	76.9422	42.4787	75.4164	39.63	74.018	36.5061	73.2164	33.2328	72.5888	30.2437	71.3202	29.8857	65.8689	30.7867	59.2092	32.3072	52.5051	31.7382	49.1333	29.9735	47.3783	28.2238	45.6231	26.5319	43.8192
PL09	0.1	1.8116	15/10/2019 10:21	0.2	Wyraz 'sumo' ma dwie sylaby.	V2	*	*	103.8059	33.3139	103.7786	36.0082	103.1456	38.2082	101.8433	39.6902	99.1799	39.2681	97.0745	39.4481	95.3278	40.0897	93.5928	40.7001	93.1171	43.8638	92.5523	47.3405	91.8882	51.2022	89.5736	51.0927	86.9438	49.7087	84.4645	48.2565	82.3075	47.5314	80.358	47.4492	78.5094	47.8592	76.6355	48.131	74.7545	48.3962	72.9042	50.8766	70.8036	56.3927	68.2316	62.5032	65.1925	68.3681	62.1079	71.0484	58.8893	73.1021	55.5038	74.9749	52.1814	75.8116	48.7622	76.5198	45.5806	76.1439	42.6032	75.0972	39.6898	73.8809	36.9249	72.3501	34.848	69.5573	33.9284	65.0127	34.4178	58.765	34.8473	53.3624	34.5258	49.5636	32.9169	47.6917	30.701	46.5564	28.5303	45.303	26.4174	43.9298
PL09	0.065	1.4391	15/10/2019 10:22	0.13	Wyraz 'kuma' ma dwie sylaby.	C1	*	*	*	*	104.7047	37.0545	106.2622	42.0202	107.2263	46.8273	105.8045	48.8066	104.0127	50.3236	102.0776	51.6441	99.8707	52.4829	97.2344	52.3789	94.2026	51.1248	91.7818	50.9295	89.2516	50.1615	87.2871	50.8438	84.8655	49.7976	82.5647	48.707	80.5892	48.7473	78.9075	50.7454	77.6995	58.9634	75.8525	67.0646	73.3444	73.3568	70.4431	74.8025	67.4658	75.5228	64.3867	76.5716	61.04	78.7905	57.6022	80.3298	53.9326	82.1561	50.5205	82.1946	47.0532	82.17	43.9119	80.9703	40.945	79.3466	38.749	76.0382	36.9338	72.3317	37.0033	65.512	37.4914	58.9137	38.345	52.6092	37.7234	49.2213	35.6946	48.0139	32.654	48.0132	29.2586	48.186	25.8577	48.0943	23.4503	46.7951
PL09	0.04	1.6741	15/10/2019 10:22	0.08	Wyraz 'kuma' ma dwie sylaby.	C2	*	*	105.7925	35.3886	106.7459	39.3606	107.5872	43.6408	106.8025	46.2655	105.1126	47.8104	102.5489	48.0291	99.124	46.5881	95.7813	44.8075	93.7292	45.1297	92.3426	46.8596	90.68	48.1061	88.7185	48.6195	86.6761	48.8237	84.8415	49.7054	82.7796	49.6892	80.4516	47.9746	78.3732	46.8721	76.858	50.3958	75.3184	57.9844	73.1623	64.056	70.5816	67.7312	67.9534	67.2335	65.2859	67.4174	62.2939	69.6994	59.0806	72.0279	55.6212	74.4386	52.2297	75.6259	48.9923	75.7592	45.9362	75.1155	43.2592	73.4163	41.036	70.7938	39.1084	67.8344	37.2964	64.9619	35.4945	62.332	34.2949	58.9576	34.3469	54.083	34.659	49.387	34.8142	45.371	33.7973	43.0581	32.7244	40.9228	31.3562	39.1605
PL09	0.065	1.5691	15/10/2019 10:22	0.13	Wyraz 'kuma' ma dwie sylaby.	V1	*	*	*	*	106.7172	39.3283	107.0677	43.0055	107.0455	46.5876	105.5596	48.4541	102.2139	47.5039	98.4382	45.4142	95.3302	43.9609	92.6976	42.9962	91.8646	45.7635	90.4631	47.5501	89.0651	49.6222	86.8666	49.4534	84.7605	49.3941	82.5434	48.6094	80.5542	48.5505	78.4365	47.3305	76.8808	50.6276	75.4228	59.7594	73.2768	69.9008	70.3906	77.4858	67.2277	79.5715	64.0988	79.5033	60.9718	79.2848	57.7023	79.7674	54.3743	80.1374	50.8627	80.8796	47.4482	80.8642	44.1095	80.3987	40.9087	79.4397	37.9847	77.7908	35.9158	74.4371	34.9108	69.4394	34.9767	63.2184	36.2413	55.9066	37.3841	49.7099	37.6372	45.4383	35.5697	44.4469	33.2114	43.72	31.4113	42.2941	29.7677	40.6945
PL09	0.115	1.8291	15/10/2019 10:22	0.23	Wyraz 'kuma' ma dwie sylaby.	V2	*	*	112.0862	41.9616	109.1202	42.0432	105.1766	40.6924	101.7408	39.5543	98.7887	38.7049	96.2578	38.1679	94.4212	38.538	92.687	38.9999	91.2017	39.9025	89.6499	40.6849	88.228	41.8223	86.8069	43.0908	85.8697	46.1578	84.5076	48.4222	82.7284	49.4548	80.7015	49.3776	78.6626	48.9703	76.7371	49.1652	74.8462	49.9557	72.9949	55.5086	70.6935	62.0174	67.8749	68.5675	64.9155	71.1887	61.9068	72.5058	58.7343	73.9727	55.5423	74.7991	52.477	74.6756	49.6287	73.6553	46.9357	72.2247	44.2306	70.9268	41.3511	70.0712	38.957	68.1475	36.8825	65.7387	35.1533	62.9159	33.8519	59.652	33.0188	55.9953	32.5446	52.1903	31.7317	49.1413	29.669	47.7223	27.566	46.3102	25.4808	44.8343
PL09	0.065	1.5768	15/10/2019 10:22	0.13	Wyraz 'nowotwór' ma trzy sylaby.	C1	*	*	*	*	*	*	101.711	36.4535	100.8869	38.4222	99.2263	39.3349	97.1739	39.6039	95.1781	39.8335	93.5516	40.6226	93.3628	44.372	92.0334	46.1507	91.0172	48.9702	89.1671	49.917	87.8456	52.6901	86.7044	56.8646	85.2464	60.9637	83.4712	64.9303	81.2399	67.6553	78.5841	67.9688	75.9332	68.4368	73.257	68.8936	70.5459	69.5539	67.782	70.1484	64.9703	70.6305	62.1435	70.79	59.328	70.6391	56.5261	70.3026	53.7265	69.8734	50.8648	69.5688	48.0714	68.9402	45.4331	67.8452	42.9432	66.4203	40.6119	64.7248	37.9833	63.6726	35.5318	62.2681	34.8433	58.098	34.7702	53.4734	35.3297	48.4978	34.1098	46.2325	32.2157	44.8451	30.2002	43.559	28.3831	42.0315
PL09	0.05	1.7618	15/10/2019 10:22	0.1	Wyraz 'nowotwór' ma trzy sylaby.	C2	*	*	102.2772	31.7173	*	*	99.4286	33.6618	98.6542	35.4619	98.3552	38.0807	98.155	41.1417	97.209	43.3101	95.6606	44.5811	93.4931	44.6415	91.116	44.0469	89.0283	43.8732	86.9088	43.3856	85.0715	43.5188	83.581	44.8612	82.6098	48.9129	81.6617	54.7697	80.0671	59.1524	77.9994	62.0166	75.6125	62.9837	73.1705	64.4758	70.6057	66.5019	67.8815	68.4559	65.0029	70.2984	61.9906	71.8987	58.8206	73.4882	55.6027	74.5231	52.2651	75.4899	48.9671	75.8425	45.7408	75.6807	42.6664	74.9354	39.7983	73.6319	36.8545	72.4957	34.2717	70.639	32.2991	67.8017	31.5615	63.2421	32.212	57.157	32.1952	52.6536	31.7833	49.0781	29.6973	47.6904	27.5566	46.3199	25.5515	44.766
PL09	0.035	1.6768	15/10/2019 10:22	0.07	Wyraz 'nowotwór' ma trzy sylaby.	V1	*	*	102.5443	31.9962	101.3799	33.2981	100.8676	35.4219	100.2244	37.5438	99.1821	39.2713	97.1139	39.5098	94.8991	39.356	92.924	39.4447	91.7042	40.9417	90.5589	42.7693	89.2998	44.569	88.2541	47.2765	86.4207	47.9795	85.1399	50.8523	83.695	53.8731	82.3351	58.5507	80.5808	62.8766	78.3138	65.2173	75.7826	65.8766	73.2226	67.135	70.5639	68.6355	67.7693	70.3642	64.9009	71.3371	61.9576	72.1376	58.9934	72.5175	55.9216	73.0654	52.8064	73.4096	49.727	73.3304	46.5886	73.2287	43.616	72.5018	40.7067	71.5488	38.0592	70.0042	35.2581	68.7875	33.1032	66.4254	32.4069	61.9169	33.3477	55.5217	33.5375	50.874	32.8332	47.794	29.9108	47.4492	27.8893	45.9724	25.9943	44.3384
PL09	0.065	1.8768	15/10/2019 10:22	0.13	Wyraz 'nowotwór' ma trzy sylaby.	V2	*	*	*	*	102.8195	34.9245	101.3502	36.0122	99.7634	36.9325	98.4076	38.1561	96.8746	39.1347	95.4416	40.2846	93.6983	40.8981	92.0561	41.6694	90.9294	43.6191	89.256	44.4567	87.5614	45.2732	85.5352	45.052	83.7763	45.6116	82.2237	47.1482	80.4109	47.7462	78.5668	48.2757	76.8929	50.7509	75.1705	55.469	73.0868	60.1992	70.6487	64.3035	68.0376	65.8024	65.2681	67.5983	62.3194	69.5147	59.3063	70.7608	56.225	71.6787	52.9129	73.0001	49.5502	73.9148	46.147	74.5057	42.8718	74.409	39.796	73.6374	36.9463	72.3058	34.8009	69.6456	32.7848	66.9704	30.8262	64.3946	30.4554	59.6863	30.2192	55.2736	30.4525	50.706	29.2391	48.2081	27.1471	46.7476	25.0926	45.2091
PL09	0.075	1.4385	15/10/2019 10:22	0.15	Wyraz 'mimo' ma dwie sylaby.	C1	*	*	*	*	*	*	108.4446	44.6896	108.3956	48.3777	104.8656	47.4548	101.3379	46.1308	100.3198	48.6351	100.0475	52.8149	99.5089	57.0831	97.6311	58.9869	95.4005	60.203	93.3437	61.9967	91.3803	64.3758	89.8085	68.7943	88.0613	73.8291	85.4629	76.1138	82.387	75.9712	79.1638	73.8705	76.2031	73.0256	73.3685	74.5849	70.4216	75.8997	67.3963	76.7056	64.451	75.9178	61.5853	74.8365	59.0964	71.9392	56.8469	68.8362	54.9185	65.2925	53.1124	62.138	51.3575	59.4361	49.6343	57.079	48.0539	54.7007	46.951	51.6146	46.0697	48.4954	45.295	45.5556	44.201	43.4299	42.8781	41.7992	41.6622	40.1017	40.8192	38.026	40.2779	35.7363	39.6149	33.7264	38.7795	31.9919
PL09	0.05	1.6935	15/10/2019 10:22	0.1	Wyraz 'mimo' ma dwie sylaby.	C2	*	*	103.3393	32.8265	101.6967	33.656	100.9943	35.5769	100.3297	37.6834	99.3615	39.5296	99.1129	42.6431	99.4041	47.0676	99.6834	52.1315	98.9554	55.9382	96.6004	56.6233	93.2165	54.6061	90.1578	52.7822	87.8174	52.5969	86.3453	55.4848	84.9048	59.4025	82.7233	60.7306	80.4726	62.0921	78.0788	62.8248	75.7067	64.586	73.2273	67.3772	70.5211	70.8177	67.5553	74.0026	64.4297	76.134	61.3826	76.3063	58.4564	75.5331	55.7827	73.7003	53.3212	71.431	51.0256	69.0372	48.8646	66.6459	46.8572	64.1958	44.9131	61.903	43.2688	59.23	42.2265	55.7087	42.0153	51.1698	42.5713	45.9845	42.8185	41.885	42.7561	38.6513	41.8435	36.7731	40.9557	34.9704	39.8487	33.4822	38.6527	32.1143
PL09	0.065	1.5785	15/10/2019 10:22	0.13	Wyraz 'mimo' ma dwie sylaby.	V1	*	*	103.7486	33.254	102.2205	34.2478	100.9822	35.562	99.8784	37.0851	99.7661	40.1121	100.2379	44.4067	100.0921	48.2452	99.2305	51.2813	96.7043	51.2826	94.4408	51.671	91.8759	51.1707	89.4103	50.6204	87.7683	52.4345	86.5357	56.2164	85.5038	62.1398	83.9919	67.8541	81.6973	70.9708	79.1897	74.1343	76.362	75.7276	73.4268	77.5611	70.3656	78.7623	67.281	78.6652	64.1869	78.6062	61.1135	78.2572	58.6393	74.5062	56.5713	70.096	55.0524	64.7777	53.3481	61.3591	51.6114	58.7015	50.1722	55.7007	49.0758	52.3574	48.4572	48.4995	48.0141	44.8459	47.7129	41.4167	46.7218	39.4787	45.6283	37.8392	44.1126	36.8529	42.8125	35.5879	41.6008	34.2416	40.4553	32.8487	39.2587	31.5291
PL09	0.12	1.8635	15/10/2019 10:22	0.24	Wyraz 'mimo' ma dwie sylaby.	V2	*	*	*	*	104.166	36.4458	102.7969	37.7816	100.8754	38.4069	98.7048	38.5841	96.8782	39.1403	94.9427	39.4306	92.995	39.578	91.1722	39.8413	89.5931	40.5546	88.498	42.5142	86.8075	43.0927	85.3552	44.4568	83.5218	44.6337	81.9478	45.8874	80.3073	47.1645	78.4768	47.6233	76.6091	47.8623	74.7377	48.1102	72.8896	50.1304	70.8273	55.1851	68.2794	61.6907	65.231	67.9765	62.0295	71.6168	58.7796	73.7185	55.3566	75.6478	52.0659	76.2555	48.8115	76.3571	45.7478	75.6605	42.6205	75.0528	39.8571	73.4973	37.1486	71.8874	35.0621	69.1554	34.208	64.5341	34.0957	59.2698	33.8312	54.8256	33.0189	51.5615	33.9635	46.4115	35.8329	40.7583	37.6061	35.8244	37.5825	33.1477
PL09	0.1419	1.4744	15/10/2019 10:22	0.2838	Wyraz 'drzewo' ma dwie sylaby.	C1	*	*	*	*	*	*	*	*	*	*	104.7668	47.3125	103.3503	49.2852	101.205	50.1504	99.1719	51.1714	96.6746	51.2211	93.7894	50.1773	91.3751	49.8873	89.6715	51.3758	88.5009	54.8565	86.9579	57.8389	85.2592	61.0221	83.1524	63.1402	80.7327	63.9776	78.2668	64.7382	75.7851	65.9193	73.2258	67.3002	70.5625	68.7067	67.7987	69.8642	64.9262	71.0797	61.9377	72.2822	58.923	72.913	55.8826	73.244	52.9503	72.8564	50.1018	72.0911	47.3204	71.1122	44.9403	69.1082	42.8159	66.7123	40.9435	64.0392	39.9781	59.9286	38.5856	57.0407	38.3054	52.6712	37.074	50.1564	36.1806	47.3695	34.4079	45.868	32.2954	44.755	29.827	43.9487	27.5476	42.8384
PL09	0.0557	1.7777	15/10/2019 10:22	0.1115	Wyraz 'drzewo' ma dwie sylaby.	C2	*	*	102.3119	31.7535	101.0411	32.9152	100.3785	34.8236	99.0316	35.9623	98.8065	38.7304	96.8685	39.1251	95.505	40.3932	93.4275	40.3898	92.2674	42.1065	92.0061	46.0879	92.3259	52.3238	91.9048	57.8351	90.3461	60.9569	88.0952	62.2096	85.6639	62.8717	83.3164	64.061	80.6901	63.6691	78.0983	63.0229	75.6326	63.3263	73.1798	64.9476	70.5976	66.9126	67.8317	69.3032	64.9004	71.3418	61.8048	73.2456	58.6087	74.6782	55.4838	75.0663	52.4985	74.5929	49.5978	73.7574	46.9789	72.0999	44.4145	70.4557	41.6894	69.2955	38.5543	68.9804	35.8698	67.6395	34.1515	64.6308	33.7498	59.812	33.9451	54.6615	33.2877	51.2052	32.3158	48.4269	30.3063	47.0024	28.1444	45.7061	25.9956	44.3372
